Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
dhgate coupon code,Transactional,18100,"0.44,0.81,1.00,0.54,0.29,0.36,0.54,0.36,0.29,0.36,0.36,0.29",26,0.77,0.78,"Sitelinks, Video, Video carousel, People also ask, Related searches",2310000
doordash promo codes for existing users,"Informational, Transactional",18100,"0.54,0.54,0.54,0.67,0.54,0.54,0.54,1.00,0.54,0.81,0.44,0.44",21,0.84,0.09,"Sitelinks, AI Overview, Video, People also ask, Related searches",162000
edikted discount code,Transactional,18100,"0.66,1.00,0.81,0.66,0.66,0.66,0.44,0.44,0.44,0.81,1.00,0.81",14,0.40,0.35,"Sitelinks, Image pack, Video, Ads bottom",
epic class code,Navigational,18100,"0.04,0.20,0.04,0.44,1.00,0.36,1.00,0.81,0.10,0.01,0.13,0.36",22,1.08,0.00,"Sitelinks, Video, Related searches",238000000
hoka coupon code,Transactional,18100,"0.82,1.00,0.82,0.82,0.36,0.55,0.44,0.55,0.55,0.55,0.44,0.36",24,0.90,1.00,"Sitelinks, AI Overview, Video, Related searches, Ads bottom",8
location of area code 612,Informational,18100,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00",14,0.39,0.00,"AI Overview, Image, Image pack, Video, Related searches",9
location of area code 919,"Informational, Commercial",18100,"0.00,0.00,0.00,0.00,0.00,0.05,0.81,0.36,1.00,0.00,0.00,0.36",12,1.52,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches, See results about",10
manhattan zip code,Informational,18100,"1.00,0.81,0.66,1.00,0.54,0.66,0.66,0.66,0.81,0.81,0.81,0.81",20,0.44,0.00,"Sitelinks, Image pack, Video, People also ask, Carousel, Related searches",153000000
nyc zip code,Informational,18100,"0.36,0.54,1.00,0.83,0.54,0.83,0.83,0.83,0.67,0.44,0.44,0.44",29,0.44,0.00,"Image pack, Video, People also ask, Knowledge panel, Related searches",9
oh polly discount code,Transactional,18100,"1.00,0.36,0.08,0.13,0.08,0.08,0.13,0.13,0.08,0.08,0.10,0.10",23,0.34,1.00,"Sitelinks, Video, Related searches, Ads bottom",9
p0300 code,"Informational, Transactional",18100,"1.00,0.81,1.00,1.00,0.81,1.00,1.00,0.81,0.81,0.81,0.81,0.81",17,0.29,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",8
panda express coupon code,Transactional,18100,"0.54,0.66,0.81,0.81,0.54,0.81,0.81,0.81,0.81,1.00,0.81,0.81",27,0.05,0.04,"Sitelinks, AI Overview, Video, Related searches",10
phoenix zip code,Informational,18100,"0.82,1.00,1.00,0.82,1.00,1.00,0.82,0.82,0.82,1.00,0.82,0.82",26,0.44,0.00,"Sitelinks, Image pack, Video, Knowledge panel, Related searches",
postmates promo code,"Informational, Transactional",18100,"0.81,0.81,0.63,0.81,1.00,1.00,0.81,0.81,0.81,0.63,0.63,0.63",26,0.92,0.10,"Sitelinks, AI Overview, Video, Related searches",10
rca universal remote codes,Informational,18100,"1.00,1.00,1.00,0.66,0.81,0.81,0.66,0.66,0.81,1.00,0.81,0.81",23,0.99,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Related searches",8
subway codes,Transactional,18100,"0.66,1.00,0.66,0.66,0.54,0.66,0.66,0.54,0.66,0.54,0.66,0.66",29,0.02,0.07,"Sitelinks, AI Overview, Image pack, Video, Related searches",10
telephone area code 313,Informational,18100,"1.00,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.00,0.00,0.00,0.00",28,0.50,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",8170000
telephone area code 903,Informational,18100,"0.00,0.00,0.00,0.00,0.00,1.00,0.66,0.29,0.29,0.00,0.01,0.13",23,0.64,0.00,"AI Overview, Video, People also ask, Related searches",2310000
tiktok promo code,Transactional,18100,"0.67,0.67,1.00,0.82,0.55,0.67,0.44,0.44,0.44,0.55,0.44,0.44",29,0.13,0.10,"Sitelinks, Video, People also ask, Related searches, Ads bottom",434000000
vuori discount code,Transactional,18100,"0.29,0.36,1.00,0.29,0.24,0.36,0.36,0.36,0.36,0.36,0.36,0.44",27,0.74,0.78,"Sitelinks, AI Overview, Video, People also ask, Related searches, Ads bottom",1050000
whiteout survival gift codes,Informational,18100,"0.29,0.44,0.67,1.00,0.81,0.67,0.36,0.36,0.54,0.44,0.67,0.36",15,5.24,0.05,"Sitelinks, Image, Video",
zip code los angeles usa,Informational,18100,"0.00,0.00,0.01,0.00,0.81,0.36,0.54,1.00,0.00,0.00,0.00,0.00",28,0.44,0.00,"Sitelinks, People also ask, Knowledge panel, Related searches",508000000
zip code of los angeles city,Informational,18100,"0.81,0.81,0.81,1.00,0.81,0.81,0.81,0.81,0.00,0.00,0.00,0.03",25,0.44,0.00,"People also ask, Knowledge panel, Related searches",54800000
zip code usa philadelphia,Informational,18100,"1.00,0.81,0.81,0.81,0.81,0.81,0.67,0.67,0.36,0.00,0.00,0.00",16,0.44,0.00,"Sitelinks, Image pack, Video, Knowledge panel, Related searches",7
zip codes for philly,Informational,18100,"1.00,0.81,0.81,0.81,0.81,0.81,0.67,0.67,0.36,0.00,0.00,0.00",25,0.44,0.00,"Sitelinks, Image, Image pack, Video, Knowledge panel, Related searches",349000
269 telephone area code,Informational,14800,"0.01,0.01,0.01,0.00,1.00,0.66,1.00,0.66,0.36,0.00,0.03,0.29",23,0.58,0.00,"AI Overview, Image, Image pack, People also ask, Related searches",9
416 code area,"Informational, Commercial",14800,"0.00,0.00,0.01,0.00,0.66,0.29,1.00,0.44,0.24,0.00,0.03,0.44",14,1.12,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",119000000
845 phone code,"Informational, Commercial",14800,"0.00,0.00,0.01,0.00,0.24,1.00,0.36,0.16,0.00,0.00,0.00,0.00",14,0.49,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches",42500000
954 what area code,"Informational, Commercial",14800,"0.00,0.00,0.01,0.00,0.24,0.08,1.00,1.00,0.00,0.00,0.02,0.36",23,0.89,0.00,"AI Overview, Image, Video, People also ask, Related searches",16500000
area code 203,"Informational, Commercial",14800,"1.00,0.81,0.81,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.81",24,0.52,0.00,"Sitelinks, AI Overview, Video, Related searches",215000000
area code 212 new york,Informational,14800,"0.00,0.00,0.01,0.00,1.00,0.54,0.81,0.44,0.29,0.00,0.03,0.20",20,3.74,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",10
area code 281,Informational,14800,"0.81,0.67,0.67,0.81,0.67,0.81,0.67,0.67,0.81,1.00,0.81,0.67",17,0.49,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",9
area code 302,Informational,14800,"1.00,0.82,0.82,1.00,0.82,1.00,1.00,1.00,0.82,1.00,1.00,1.00",22,0.33,0.00,"AI Overview, Image pack, People also ask, Related searches, Things to know",156000000
area code 321,Informational,14800,"1.00,0.82,0.67,0.82,0.67,0.82,0.67,0.82,0.67,0.82,0.82,0.67",26,0.65,0.00,"Sitelinks, AI Overview, Video, Related searches",210000000
area code 408,"Informational, Commercial",14800,"0.54,0.54,0.54,0.66,1.00,0.66,0.54,0.54,0.54,0.54,0.54,0.54",29,0.92,0.00,"AI Overview, Image pack, Video, Related searches, See results about",10
area code 503,Informational,14800,"0.67,1.00,0.44,0.81,0.56,0.81,0.56,0.67,0.44,0.56,0.56,0.56",25,0.35,0.00,"AI Overview, Image pack, Related searches",10
area code 551 nj,"Informational, Commercial",14800,"0.00,0.00,0.01,0.00,1.00,0.44,0.81,0.36,0.29,0.00,0.03,0.20",19,1.04,0.00,"Sitelinks, AI Overview, Image, Image pack, People also ask",
area code 562,Informational,14800,"1.00,0.81,0.81,0.81,0.81,0.81,0.67,0.67,0.67,0.67,1.00,0.81",18,0.92,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches, Things to know",10
area code 601 mississippi,Informational,14800,"0.00,0.00,0.01,0.00,1.00,0.44,0.81,0.36,0.36,0.00,0.03,0.29",16,1.14,0.00,"AI Overview, Video, People also ask",
area code 702,Informational,14800,"0.54,0.43,1.00,0.66,0.66,0.66,0.54,0.81,0.81,0.81,0.81,0.81",27,0.40,0.00,"Sitelinks, AI Overview, Video, People also ask, Things to know",66000000
area code 860 connecticut,Informational,14800,"0.00,0.00,0.01,0.00,1.00,0.00,1.00,0.36,0.36,0.00,0.02,0.20",28,0.91,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",1010000
area code is 703,"Informational, Commercial",14800,"0.00,0.00,0.00,0.00,0.00,1.00,0.66,0.16,0.00,0.00,0.01,0.29",22,0.32,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",28800000
asos promo code,"Informational, Transactional",14800,"0.66,0.66,1.00,0.82,0.66,0.82,0.82,0.82,0.66,0.66,0.66,0.66",26,1.11,0.94,"Sitelinks, Video, Knowledge panel, Related searches",10
canva coupon code,Transactional,14800,"0.81,1.00,0.81,0.81,0.66,0.66,0.44,0.44,0.36,0.54,0.66,1.00",24,0.22,0.12,"Sitelinks, Video, Video carousel, Related searches",42600000
cape cod cape,Informational,14800,"0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.44,1.00,0.00,0.00,0.24",28,0.58,0.05,"Sitelinks, Image, Image pack, Video, Video carousel, Knowledge panel, Related searches, Things to know",9
chewy coupon code,Transactional,14800,"0.44,0.36,1.00,0.54,0.44,0.81,0.66,0.54,0.44,0.36,0.36,0.44",28,0.35,0.80,"Sitelinks, AI Overview, Video, Related searches, Ads bottom",10
chicago illinois address zip codes,Commercial,14800,"0.00,0.00,0.01,0.00,1.00,0.54,0.81,0.44,0.00,0.00,0.00,0.00",29,0.40,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",8
cod liver oil benefits,Informational,14800,"0.66,0.81,0.81,1.00,0.66,1.00,0.81,0.81,0.81,0.66,0.66,0.66",24,0.09,0.83,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",9
code hour of,Navigational,14800,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.29,0.00,0.03,0.36",21,2.08,0.01,"Sitelinks, AI Overview, Video, Video carousel, Related searches, Ads middle",1840000000
code regional 844,Informational,14800,"0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.36,0.36,0.00,0.00,0.00",26,0.77,0.00,"Featured snippet, Sitelinks, Video, Related searches",
code zip california,Informational,14800,"1.00,0.20,0.67,0.16,0.00,0.44,0.30,0.30,0.00,0.44,0.00,0.00",29,0.45,0.01,"Sitelinks, Image, Image pack, Video, People also ask, Carousel, Related searches",10
codes for fisch,"Informational, Commercial",14800,"0.10,1.00,1.00,0.44,0.44,0.24,0.13,0.05,0.03,0.02,0.03,0.16",26,0.03,0.02,"Image, Video, Related searches",10
costco coupon code,Transactional,14800,"0.54,0.54,1.00,0.44,0.25,0.36,0.44,1.00,0.25,0.54,0.16,0.25",25,0.21,0.05,"Sitelinks, AI Overview, Image, Video, Related searches",10
detroit zip code,Informational,14800,"1.00,1.00,0.81,1.00,0.81,0.66,0.66,0.66,1.00,0.66,0.54,0.81",18,0.44,0.00,"Image pack, Video, People also ask, Knowledge panel, Related searches",94000000
doubledown codes,Navigational,14800,"0.55,0.67,0.55,0.44,0.44,0.36,0.67,1.00,0.55,0.67,0.44,0.24",13,3.29,0.02,"Sitelinks, Video, Related searches",7
fanatics promo code,"Informational, Transactional",14800,"0.81,1.00,0.54,0.54,0.54,0.67,0.54,0.44,0.81,0.81,0.54,0.67",23,0.13,0.49,"Sitelinks, Image pack, Video, Knowledge panel, Top stories, Related searches",10
gta 5 cheat codes ps5,Informational,14800,"0.36,0.54,0.66,0.81,0.66,0.66,0.66,1.00,0.66,0.66,0.66,0.66",29,0.01,0.04,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches",4
h&m discount code,Transactional,14800,"0.54,0.67,0.81,0.67,0.67,0.81,1.00,1.00,0.81,0.81,1.00,0.81",21,0.07,0.11,"Image pack, Video, Related searches",10
halara coupon code,Transactional,14800,"0.67,0.82,0.67,0.82,0.55,1.00,0.67,0.82,1.00,0.82,0.82,0.67",29,1.45,1.00,"Video, People also ask, Related searches, Ads bottom",281000
location of 559 area code,Informational,14800,"0.00,0.00,0.01,0.00,0.16,1.00,0.66,0.29,0.00,0.00,0.00,0.00",17,0.60,0.00,"AI Overview, Video, Related searches",29600000
medical coder salary,Informational,14800,"0.66,0.66,0.66,1.00,0.36,0.66,0.66,0.54,0.81,0.66,1.00,0.36",26,10.56,0.28,"Sitelinks, AI Overview, Video, Related searches",8
minnesota area code 612,Informational,14800,"0.00,0.00,0.00,0.00,0.01,1.00,0.66,0.24,0.00,0.00,0.01,0.13",27,0.39,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches",1200000
new mexico area code 505,"Informational, Commercial",14800,"0.00,0.00,0.00,0.00,0.00,0.05,0.81,0.36,1.00,0.00,0.00,0.00",11,1.14,0.00,"Sitelinks, AI Overview, Video, Related searches",8900000
new york area code 845,Informational,14800,"0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.36,1.00,0.00,0.00,0.00",13,0.49,0.00,"AI Overview, Image pack, Video, People also ask, Related searches",6340000
nuuly promo code,"Informational, Transactional",14800,"0.66,0.66,0.54,0.66,0.66,1.00,0.81,0.66,0.54,0.66,0.66,0.66",16,0.70,0.47,"Sitelinks, AI Overview, Image pack, Video, Knowledge panel, Related searches, Ads bottom",9
ny manhattan zip code,Informational,14800,"1.00,1.00,1.00,1.00,0.81,1.00,1.00,1.00,0.01,0.00,0.00,0.00",25,0.44,0.00,"AI Overview, Video, Carousel, Related searches",10
owala discount code,"Informational, Transactional",14800,"0.81,1.00,0.44,0.44,0.44,0.54,0.54,0.54,0.44,0.81,0.67,0.36",17,0.96,0.25,"Sitelinks, AI Overview, Video, People also ask",3140000
philadelphia zip code,Informational,14800,"0.82,1.00,1.00,1.00,0.82,0.82,0.82,0.82,0.82,1.00,0.82,0.82",17,0.44,0.00,"Sitelinks, Image pack, People also ask, Knowledge panel, Related searches",8
portland or zip code,Informational,14800,"0.81,0.66,0.54,0.81,0.81,1.00,0.54,0.66,0.36,0.43,0.43,0.24",22,0.44,0.00,"Image pack, Knowledge panel, Related searches",10
promotional code shutterfly,Transactional,14800,"0.00,0.00,0.02,0.00,0.81,0.66,1.00,0.44,0.29,0.00,0.02,0.24",29,0.18,0.91,"Sitelinks, AI Overview, Video, People also ask, Related searches",10
swift code,Informational,14800,"1.00,1.00,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.67,1.00",28,2.99,0.01,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches, See results about",10
target coupon code,Transactional,14800,"0.44,0.82,1.00,0.44,0.36,0.44,0.24,0.30,0.24,0.36,0.36,0.30",29,0.24,0.40,"Sitelinks, Video, People also ask, Related searches",8
telephone area code 416,"Informational, Commercial",14800,"0.00,0.00,0.00,0.00,0.66,0.54,1.00,0.44,0.00,0.00,0.03,0.44",13,1.12,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",5550000
telephone area code 971,"Informational, Commercial",14800,"0.00,0.00,0.01,0.00,1.00,0.05,0.81,0.36,0.29,0.00,0.03,0.10",22,0.20,0.00,"AI Overview, Image pack, Video, People also ask, Related searches",2190000
telephone code 844,Informational,14800,"0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.36,0.36,0.00,0.00,0.00",19,0.77,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",9
us zip code houston texas,Informational,14800,"0.81,0.81,0.81,1.00,0.81,1.00,1.00,0.54,0.81,0.00,0.00,0.00",28,0.39,0.00,"Sitelinks, Video, People also ask, Knowledge panel, Related searches",29900000
zappos coupon code,Transactional,14800,"0.44,0.54,0.83,1.00,0.54,0.30,0.67,0.44,0.36,0.36,0.54,0.44",28,0.21,0.33,"Sitelinks, AI Overview, People also ask, Related searches",10
zip code for chicago usa,Informational,14800,"0.00,0.00,0.01,0.00,1.00,0.54,0.81,0.44,0.00,0.00,0.00,0.00",21,0.40,0.00,"Sitelinks, Knowledge panel, Related searches",9
zip code from los angeles,Informational,14800,"0.00,0.00,0.01,0.00,1.00,0.44,0.66,0.36,0.29,0.00,0.03,0.24",28,0.44,0.00,"Sitelinks, People also ask, Knowledge panel, Related searches",296000000
zip code usa chicago illinois,Informational,14800,"0.00,0.00,0.01,0.00,1.00,0.54,0.81,0.44,0.00,0.00,0.00,0.00",23,0.40,0.00,"Sitelinks, People also ask, Knowledge panel, Related searches",23500000
00989 area code,Informational,12100,"0.01,0.01,0.01,0.00,0.66,0.66,1.00,0.44,0.36,0.00,0.03,0.36",25,0.44,0.00,"Featured snippet, Image, Related searches",
202 telephone code,"Informational, Commercial",12100,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,1.00,0.00,0.00,0.00",28,0.34,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",35500000
470 area code georgia,Informational,12100,"0.00,0.00,0.00,0.00,0.07,1.00,0.00,0.00,0.00,0.00,0.01,0.30",28,0.61,0.00,"Featured snippet, Video, People also ask, Related searches, See results about",13300000
551 is what area code,"Informational, Commercial",12100,"0.36,0.36,0.29,0.36,0.44,0.81,0.66,0.36,0.13,0.54,1.00,0.29",26,1.04,0.00,"AI Overview, People also ask, Related searches",73200000
99213 cpt code,Informational,12100,"0.66,0.81,0.81,1.00,1.00,1.00,0.66,0.81,0.66,0.66,0.81,0.54",26,2.40,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",290000
abercrombie & fitch coupons and promo codes,Transactional,12100,"0.00,0.00,0.00,0.00,0.66,1.00,0.00,0.00,0.00,0.00,0.00,0.13",20,0.45,1.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",10
alo coupon code,Transactional,12100,"0.19,0.81,0.54,1.00,0.54,0.36,0.81,0.36,0.24,0.66,0.44,0.66",27,1.22,1.00,"Sitelinks, AI Overview, Video, People also ask, Related searches, Ads bottom",3420000
anthropologie coupon code,Transactional,12100,"1.00,0.66,0.81,0.66,0.66,0.44,0.54,0.36,0.54,0.44,0.81,1.00",29,1.06,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",10
area code 239,Informational,12100,"1.00,1.00,0.81,1.00,1.00,1.00,0.81,0.81,0.81,1.00,1.00,0.67",26,0.49,0.00,"AI Overview, Video, Related searches",174000000
area code 317,"Informational, Commercial",12100,"0.81,0.67,0.67,0.81,0.81,1.00,0.81,0.81,0.81,1.00,0.81,1.00",10,0.18,0.00,"Sitelinks, AI Overview, Image pack, Video, Related searches",10
area code 352,Informational,12100,"0.54,0.54,0.44,0.44,0.44,0.54,0.54,0.67,0.67,1.00,0.54,0.54",21,0.37,0.00,"Sitelinks, AI Overview, People also ask, Related searches, Things to know",124000000
area code 360,Informational,12100,"0.82,0.43,0.36,1.00,0.66,0.82,1.00,0.82,0.82,0.82,0.82,0.66",21,0.28,0.00,"AI Overview, Image, People also ask, Related searches",523000000
area code 443,Informational,12100,"0.82,0.82,0.67,0.82,0.82,1.00,0.82,0.82,0.82,0.82,1.00,0.82",21,0.55,0.00,"AI Overview, Image pack, Video, People also ask, Related searches",110000000
area code 518,Informational,12100,"0.82,1.00,0.82,0.67,0.67,0.55,0.82,1.00,0.82,0.82,0.67,0.67",26,0.26,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches, Things to know",86200000
area code 571,Informational,12100,"1.00,0.82,0.82,0.82,0.82,1.00,1.00,0.82,1.00,0.82,1.00,0.82",20,0.23,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, See results about",9
area code 602,"Informational, Commercial",12100,"0.67,0.54,0.54,0.67,0.54,0.81,0.44,0.54,0.67,0.54,0.67,1.00",28,0.46,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches, Things to know",73300000
area code 660 in missouri,"Informational, Commercial",12100,"0.00,0.00,0.00,0.00,1.00,0.81,1.00,0.67,0.24,0.00,0.03,0.44",15,0.80,0.00,"Sitelinks, AI Overview, Related searches",924000
area code 760,Informational,12100,"1.00,0.67,0.82,0.82,0.82,0.82,0.82,0.67,0.67,0.67,0.67,0.67",20,0.61,0.00,"Sitelinks, AI Overview, Image pack, Video, Related searches",72400000
area code 844,Informational,12100,"1.00,0.81,0.81,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",22,0.30,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",75100000
area code 855,Informational,12100,"0.80,0.70,0.70,0.80,0.70,1.00,0.80,0.70,0.70,0.70,1.00,0.70",25,0.64,0.00,"Sitelinks, AI Overview, Video, Related searches",9
area code 919,"Informational, Commercial",12100,"0.66,0.82,0.82,1.00,0.82,1.00,0.82,1.00,0.82,1.00,0.82,0.82",23,0.33,0.00,"AI Overview, Related searches, See results about",51200000
birkenstock coupon code,Transactional,12100,"0.10,0.54,1.00,0.36,0.36,0.66,1.00,0.81,0.66,1.00,1.00,0.24",24,7.73,1.00,"Sitelinks, Related searches",2210000
boohooman promo code,"Informational, Transactional",12100,"1.00,0.82,0.82,0.55,0.55,0.67,0.82,0.82,0.82,0.82,1.00,0.67",28,0.15,0.98,"Sitelinks, Video, Knowledge panel, Related searches",10
boston ma zip code,Informational,12100,"1.00,0.54,0.66,0.66,0.44,0.54,0.36,0.54,0.24,0.19,0.08,0.16",24,0.44,0.00,"People also ask, Knowledge panel, Related searches",57300000
brooklyn zip code,Informational,12100,"1.00,0.81,1.00,1.00,0.81,1.00,0.81,0.67,0.81,0.81,0.81,0.67",11,0.41,0.00,"AI Overview, Image pack, Video, Carousel, Related searches",196000000
caesars sportsbook promo code,"Informational, Commercial",12100,"0.81,0.67,0.67,0.67,0.67,0.81,0.81,0.81,0.67,1.00,0.67,1.00",20,9.49,0.37,"Featured snippet, Sitelinks, Video, People also ask, Top stories, Related searches",7
cape cod bracelet,Commercial,12100,"0.23,0.36,0.55,0.23,0.23,0.18,0.45,0.55,0.66,1.00,1.00,0.55",13,0.28,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Local pack, Knowledge panel, Related searches, Popular products, Things to know",10
cape cod five,Navigational,12100,"1.00,0.82,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",19,0.07,0.09,"Sitelinks, Video, Related searches, See results about",5
cdkeys discount code,Transactional,12100,"0.54,1.00,0.66,0.66,0.66,0.54,0.54,0.54,0.66,0.66,0.81,0.54",29,0.77,0.19,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",10
charlotte nc united states zip code,Informational,12100,"0.03,0.01,0.02,0.00,0.66,0.66,1.00,0.44,0.29,0.00,0.03,0.36",16,0.40,0.00,"Sitelinks, Video, People also ask, Knowledge panel, Related searches",8880000
chase bank swift code,Informational,12100,"0.81,1.00,0.81,0.81,0.44,0.81,0.54,0.44,0.67,0.54,0.67,0.67",27,2.04,0.00,"AI Overview, Video, People also ask, Related searches",10
chicago us zip code,Informational,12100,"0.00,0.00,0.00,0.00,1.00,0.54,0.81,0.44,0.00,0.00,0.00,0.00",23,0.45,0.00,"Sitelinks, Image pack, Video, People also ask, Knowledge panel, Related searches",10
code 765,Informational,12100,"0.00,0.00,0.01,0.00,1.00,0.54,0.81,0.00,0.00,0.00,0.03,0.24",25,0.68,0.00,"AI Overview, Video, People also ask, Related searches",112000000
code 779,Informational,12100,"0.04,0.01,0.02,0.00,0.81,0.81,1.00,0.67,0.24,0.00,0.03,0.44",18,1.00,0.00,"AI Overview, Video, People also ask, Related searches",72800000
code 865,Informational,12100,"0.02,0.01,0.01,0.02,0.01,0.81,1.00,0.66,0.44,0.00,0.03,0.36",13,1.07,0.00,"AI Overview, Image pack, Video, People also ask, Related searches, See results about",97700000
code 979,Informational,12100,"0.00,0.00,0.02,0.00,0.81,0.36,1.00,0.36,0.29,0.00,0.02,0.24",10,1.00,0.00,"AI Overview, Image, Image pack, Video, Related searches",9
code regional 202,"Informational, Commercial",12100,"0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.81,1.00,0.00,0.00,0.00",26,0.34,0.00,"Sitelinks, AI Overview, Image, Video, Related searches",243000000
colorado springs zip code,Informational,12100,"0.82,0.67,0.67,0.82,0.67,0.67,0.55,0.82,0.67,1.00,0.55,0.67",18,0.44,0.00,"People also ask, Knowledge panel, Related searches",136000000
columbus ohio zip code,Informational,12100,"0.54,0.36,0.81,0.81,0.67,0.67,0.54,0.67,0.54,0.67,0.67,1.00",21,0.45,0.00,"Knowledge panel, Related searches",
cpt code 99214,Informational,12100,"1.00,0.66,0.66,1.00,1.00,0.81,0.66,0.66,0.81,0.44,0.44,0.44",12,4.59,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",10
dc zip code,Informational,12100,"0.29,0.81,0.81,1.00,0.66,0.81,0.81,0.66,0.36,0.29,0.29,0.19",29,0.45,0.00,"Image pack, Knowledge panel, Related searches",534000000
double down codes,Navigational,12100,"0.18,0.18,1.00,1.00,0.45,0.36,0.23,0.82,0.45,0.23,0.23,0.45",28,5.52,0.01,"Sitelinks, Image, Video, Related searches",9
dyson promo code,Transactional,12100,"0.67,1.00,1.00,0.81,0.44,1.00,0.67,0.44,0.44,0.54,0.54,0.67",27,8.40,0.74,"Sitelinks, AI Overview, Video, People also ask, Related searches, Ads bottom",9
fabletics promo code,Transactional,12100,"0.44,0.81,1.00,1.00,0.36,0.44,0.67,0.81,0.54,0.67,0.67,0.54",16,0.09,0.22,"Sitelinks, AI Overview, Video, People also ask, Related searches",10
foot locker promo code,Transactional,12100,"0.29,0.66,1.00,0.54,0.36,0.54,0.44,0.44,0.44,0.54,1.00,0.66",28,0.04,0.23,"Sitelinks, AI Overview, Video, People also ask, Knowledge panel, Related searches",10
forced authorization code,Informational,12100,"0.00,0.00,0.01,0.00,0.20,1.00,0.66,0.00,0.00,0.00,0.00,0.00",13,0.08,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",6870000
frontier airlines promo code,"Informational, Transactional",12100,"0.36,0.54,1.00,1.00,0.24,0.44,0.44,0.44,0.44,0.54,0.54,0.36",29,0.89,0.09,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",1270000
guitar center coupon code,Transactional,12100,"0.54,1.00,1.00,0.54,0.36,0.36,0.36,0.44,0.44,0.36,0.36,0.44",27,0.47,0.26,"Sitelinks, Video, People also ask, Related searches, Ads bottom",5220000
happy mammoth discount code,Transactional,12100,"1.00,0.30,0.03,0.03,0.02,0.03,0.04,0.04,0.04,0.04,0.04,0.03",8,0.74,0.84,"Sitelinks, Image pack, Video, Related searches, Ads bottom",10
honda radio code,Informational,12100,"0.81,0.81,0.81,0.81,0.81,0.67,0.67,0.81,0.81,1.00,0.54,0.67",22,0.30,0.17,"Sitelinks, Image, Video, Related searches",57400000
in cod we trust quarter,"Informational, Transactional",12100,"0.54,0.44,0.66,0.54,0.66,0.66,0.54,0.66,0.81,1.00,0.44,0.44",21,0.40,0.30,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",5150000
kansas city zip code,Informational,12100,"1.00,1.00,1.00,0.82,0.82,0.82,0.67,0.82,0.82,0.67,0.67,0.67",19,0.44,0.00,"Image pack, Knowledge panel, Related searches",
las vegas usa zip code,Informational,12100,"0.81,0.66,0.66,1.00,0.66,0.81,0.66,0.66,0.66,0.00,0.00,0.00",28,0.44,0.00,"People also ask, Knowledge panel, Related searches",9190000
