Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
methylation test,Informational,8100,"0.81,0.53,0.53,0.81,0.67,0.67,0.81,1.00,0.67,0.67,0.81,0.53",23,4.09,1.00,"AI Overview, Video, Video carousel, People also ask, Related searches, Things to know, Ads bottom",12500000
mthfr gene mutation test,Informational,8100,"0.54,0.44,0.54,0.54,0.66,0.66,0.54,1.00,0.54,0.66,0.81,0.81",7,1.03,0.96,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches, Ads bottom",10
perc test,Informational,8100,"0.81,0.54,0.54,0.81,0.81,1.00,1.00,0.66,0.81,0.81,0.81,0.81",8,4.29,0.14,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Things to know",10
polygraph test near me,Transactional,8100,"1.00,1.00,1.00,0.67,1.00,0.55,0.36,0.44,0.44,0.36,0.36,0.82",13,0.92,0.14,"Sitelinks, Local pack, Related searches",
pool test kit,Commercial,8100,"0.08,0.08,0.08,0.08,0.10,0.29,0.66,1.00,0.66,0.44,0.24,0.29",24,0.51,0.85,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products",152000000
racepurity test,Informational,8100,"0.66,0.81,0.81,0.66,0.54,0.66,0.66,1.00,0.81,0.81,1.00,0.54",26,4.46,0.00,"Image, Related searches",9
relay tester,"Informational, Transactional",8100,"1.00,0.66,0.81,0.81,0.81,0.81,0.81,0.66,0.66,1.00,0.66,0.66",9,0.48,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Popular products",211000000
servsafe manager practice test,Informational,8100,"0.66,0.54,0.54,0.66,0.81,1.00,0.81,0.81,0.54,0.66,0.66,0.66",20,0.41,0.37,"Sitelinks, AI Overview, Video, People also ask, Related searches, Ads bottom, Ads middle",267000
speakeasy internet speed test,Informational,8100,"1.00,0.36,0.54,0.23,0.81,0.54,0.16,0.20,0.54,0.30,0.67,0.20",20,1.59,0.01,"Sitelinks, Video, Related searches",9
substantial presence test,Navigational,8100,"0.44,0.44,0.36,0.66,0.81,1.00,1.00,0.29,0.36,0.36,0.29,0.29",19,0.97,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",8
test car battery with a multimeter,Informational,8100,"0.10,0.10,0.19,0.19,0.44,1.00,0.66,0.81,0.44,0.36,0.66,0.29",16,0.16,0.09,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",10
test tube holder,"Informational, Transactional",8100,"0.16,0.06,0.06,0.25,0.10,0.09,0.10,0.09,0.06,0.09,1.00,0.81",24,1.12,0.23,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",243000000
tests carpal tunnel,Informational,8100,"0.00,0.00,0.00,0.00,0.66,0.81,0.81,1.00,0.54,0.00,0.07,0.44",21,0.53,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Things to know",5
total protein blood test,Informational,8100,"0.81,0.81,0.81,0.81,1.00,1.00,1.00,0.81,1.00,0.81,1.00,0.81",16,2.02,0.00,"AI Overview, Image, Video, People also ask, Related searches, Things to know",10
true metrix test strips,Informational,8100,"0.67,0.67,0.67,0.81,0.67,0.81,0.67,0.67,0.81,0.81,1.00,1.00",25,0.56,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches",180000
vo2 max test,Informational,8100,"0.36,0.44,0.54,0.44,0.44,0.66,0.66,0.66,0.54,0.66,0.81,1.00",24,1.78,0.08,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Things to know, Ads bottom",10
voice range test,Informational,8100,"0.81,0.66,0.66,0.54,0.44,0.81,0.81,0.54,0.81,0.81,0.66,1.00",28,1.30,0.02,"Sitelinks, Image pack, Video, Video carousel, People also ask",
water testing kit,"Informational, Transactional",8100,"0.54,0.81,0.66,0.54,0.66,0.54,0.44,0.54,1.00,0.66,0.54,1.00",29,1.35,0.68,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products",
wonderlic practice test,"Informational, Commercial",8100,"0.81,0.66,0.66,1.00,0.81,1.00,0.81,0.81,0.81,1.00,1.00,0.81",17,0.09,0.22,"Sitelinks, Video, Video carousel, People also ask, Related searches",7
3 hour glucose test,Informational,6600,"0.81,0.81,0.67,0.81,0.81,0.81,0.81,0.81,0.81,1.00,0.81,0.67",25,1.22,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Discussions and forums, Related searches, Things to know",127000000
ar test,"Informational, Transactional",6600,"0.55,0.43,0.30,0.30,0.43,0.55,1.00,0.55,0.11,0.18,0.36,0.82",24,2.62,0.01,"Video, Video carousel, Related searches",3180000000
army physical fitness test,Informational,6600,"0.67,0.81,1.00,0.67,1.00,1.00,1.00,0.81,0.81,0.81,0.54,0.81",23,1.14,0.01,"AI Overview, Image pack, Video, Video carousel, Related searches",9
blood tests how long to fast before,Informational,6600,"0.00,0.02,0.07,0.01,0.81,1.00,1.00,0.66,0.66,0.00,0.08,0.00",17,0.07,0.00,"Sitelinks, AI Overview, Video, Discussions and forums, Related searches",10
bun test,Informational,6600,"0.81,0.81,0.66,0.81,0.81,1.00,0.81,0.81,0.66,0.66,0.66,0.66",24,0.86,0.01,"AI Overview, Image, Image pack, Video, Knowledge panel, Related searches",9
ca 125 blood test,Informational,6600,"0.54,0.44,0.81,1.00,0.54,0.44,0.54,0.54,0.81,0.36,0.29,0.36",21,1.71,0.19,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches, Ads bottom",10
centerhøjttaler test,Commercial,6600,"0.01,0.01,0.01,0.00,0.81,0.66,1.00,0.54,0.54,0.00,0.02,0.54",8,0.42,0.03,"Sitelinks, Video, People also ask, Related searches",3950
charges for eye test,Informational,6600,"0.19,0.02,0.07,0.01,0.81,1.00,0.81,0.54,0.81,0.00,0.08,0.54",18,2.61,0.20,"AI Overview, Image pack, Video, Video carousel, Related searches, Ads bottom",10
clear blue ovulation tests,Commercial,6600,"0.67,0.67,0.54,1.00,0.54,0.54,0.54,0.54,0.54,0.67,0.54,0.44",29,0.48,0.20,"Sitelinks, Image, Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products",10
coolant pressure tester,Commercial,6600,"0.66,0.44,0.54,0.54,0.54,0.54,0.54,0.66,0.66,0.54,0.66,1.00",28,0.47,1.00,"Sitelinks, Image, Video, People also ask, Related searches, Popular products, Ads bottom",10
dollar tree pregnancy test,"Informational, Transactional",6600,"0.54,0.54,0.54,1.00,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54",25,0.54,0.03,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches",10
drivers ed practice test ga,"Informational, Commercial",6600,"0.10,0.03,0.07,0.01,0.81,0.66,1.00,0.66,0.66,0.00,0.07,0.54",28,0.06,0.22,"Sitelinks, Video, Related searches",10900000
drivers ed practice test ny,Informational,6600,"0.19,0.03,0.07,0.01,0.81,1.00,1.00,0.66,0.81,0.00,0.08,0.54",21,0.06,0.41,"Sitelinks, Video, People also ask, Related searches",10
elpac practice test,Informational,6600,"0.13,0.04,0.07,0.66,1.00,0.54,0.24,0.08,0.01,0.00,0.05,0.07",25,1.25,0.01,"Sitelinks, Video, People also ask, Related searches",42900
false negative pregnancy test,Informational,6600,"0.81,0.81,0.81,1.00,0.81,1.00,1.00,0.81,0.67,0.81,0.67,0.81",23,0.32,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, Discussions and forums, Related searches",10
ferritin test,Informational,6600,"0.54,0.54,0.54,0.54,0.54,0.81,0.81,1.00,0.67,0.81,0.67,0.67",16,1.47,0.14,"AI Overview, Image, Image pack, Video, Related searches, Ads bottom",10
fuel pressure tester,"Informational, Transactional",6600,"0.81,0.81,0.81,0.66,0.66,0.81,1.00,0.81,0.81,0.81,1.00,1.00",23,0.41,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches, Popular products, Things to know",10
ga license permit practice test,Informational,6600,"0.10,0.03,0.07,0.01,0.81,0.66,1.00,0.66,0.66,0.00,0.07,0.54",27,0.06,0.22,"Sitelinks, Video, Related searches, Ads bottom",3070000
high vcm blood test,Informational,6600,"0.00,0.01,0.00,0.00,0.81,0.00,1.00,0.54,0.00,0.00,0.00,0.00",26,0.01,0.01,"Sitelinks, AI Overview, Image, Related searches",10
how long after implantation bleeding can i test,Informational,6600,"0.81,0.81,0.81,0.81,0.81,1.00,1.00,0.81,0.81,1.00,1.00,0.81",25,0.15,0.04,"Sitelinks, AI Overview, Video, Discussions and forums, Related searches",39700000
how much is a dna test,Informational,6600,"0.81,0.54,0.36,1.00,0.36,0.66,0.36,0.36,0.36,0.66,0.36,0.54",20,0.42,0.58,"Sitelinks, AI Overview, Video, People also ask, Related searches, Popular products",424000000
how to test car battery,Informational,6600,"0.08,0.13,0.04,0.07,0.08,0.08,0.04,0.04,0.08,0.04,0.04,1.00",29,0.17,0.16,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches",467000000
igg blood test,Informational,6600,"1.00,0.81,0.81,0.81,0.81,1.00,1.00,1.00,0.81,0.81,1.00,0.81",23,2.27,0.10,"Sitelinks, AI Overview, Image, Video, Related searches, Ads bottom",34000000
iq test of albert einstein,Informational,6600,"0.00,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.66,0.00,0.00,0.00",9,0.67,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches",8
ketone test strips,Commercial,6600,"0.54,0.54,0.54,0.81,0.81,1.00,0.67,0.81,0.54,0.81,0.81,1.00",26,0.33,0.77,"AI Overview, Image, Video, People also ask, Related searches, Things to know",18500000
lead test kit,"Informational, Commercial",6600,"0.54,1.00,0.67,0.67,0.81,0.54,0.81,0.81,0.54,0.54,1.00,0.36",21,0.78,0.97,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products, Things to know",10
light line on a pregnancy test,Informational,6600,"0.00,0.00,0.00,0.01,0.00,0.00,1.00,0.54,0.36,0.00,0.03,0.44",23,0.43,0.01,"Sitelinks, AI Overview, Image, Video, People also ask, Discussions and forums, Related searches",10
love tester unblocked,"Informational, Commercial",6600,"0.08,0.08,0.10,0.07,0.08,0.54,0.66,1.00,0.24,0.13,0.10,0.36",24,0.02,0.00,"Image, Image pack, Video, Related searches",10
low sgot in blood test,Informational,6600,"0.08,0.02,0.05,0.00,0.66,1.00,0.81,0.54,0.66,0.00,0.07,0.00",22,0.73,0.00,"Sitelinks, AI Overview, Image, Video, Related searches",2200000
lymphocytes blood test,Informational,6600,"0.81,0.44,0.54,0.81,1.00,1.00,0.81,0.67,0.67,0.67,0.67,0.81",27,0.68,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Things to know",9
nuclear ab lab test,Informational,6600,"0.00,0.00,0.07,0.01,0.81,1.00,1.00,0.66,0.66,0.00,0.00,0.00",23,2.10,0.06,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches, Things to know",10
ohio temps practice test,Informational,6600,"0.54,0.67,0.67,1.00,0.36,0.44,0.54,0.54,0.67,0.81,0.44,1.00",25,0.04,0.39,"Sitelinks, Video, Related searches",1150000
optimum speed test,Informational,6600,"1.00,1.00,1.00,0.81,0.67,0.67,0.67,0.81,1.00,1.00,0.67,0.53",26,2.48,0.02,"Sitelinks, Video, Related searches",81300000
outlet tester,"Informational, Transactional",6600,"0.67,0.67,0.81,0.81,0.44,0.67,0.54,0.81,1.00,0.81,0.81,0.81",23,0.40,0.99,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products, Ads bottom",427000000
ph test strips,Commercial,6600,"0.54,0.66,0.44,0.54,0.44,0.66,0.81,1.00,0.81,0.81,0.81,0.81",5,0.81,0.96,"Sitelinks, Image, Image pack, Video, Related searches, Popular products, Ads bottom",47000000
practice permit test ny,Informational,6600,"1.00,0.67,0.67,0.81,0.81,1.00,1.00,0.81,1.00,1.00,0.81,0.67",29,0.06,0.36,"Sitelinks, Video, Video carousel, Related searches, Ads bottom",96000000
pregmate pregnancy test,Informational,6600,"0.81,0.81,0.81,0.81,1.00,1.00,1.00,0.81,1.00,0.81,1.00,1.00",26,0.26,0.03,"Image, Image pack, Video, Discussions and forums, Related searches, Popular products",268000
pregnancy test calculator,"Informational, Commercial",6600,"0.81,0.81,0.81,0.81,0.67,0.81,1.00,0.81,0.67,0.67,0.67,0.54",28,1.55,0.05,"Sitelinks, Image, Image pack, Discussions and forums, Related searches",8
pregnancy test with weeks indicator,"Informational, Transactional",6600,"0.54,0.54,0.66,0.81,0.81,0.81,0.81,1.00,0.81,0.81,0.81,0.81",15,1.24,0.18,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products, See results about",10
rational test virtualization server,Informational,6600,"0.00,0.00,0.07,0.01,0.81,1.00,1.00,0.66,0.02,0.00,0.08,0.54",13,1.38,0.28,"Video, Related searches, Ads bottom",120000
rdw in blood test is high,Informational,6600,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.44,0.00,0.00,0.10,0.00",20,0.96,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",2310000
released staar test,"Informational, Transactional",6600,"0.12,0.09,0.09,0.10,0.16,0.54,1.00,0.09,0.09,0.02,0.10,0.36",27,2.07,0.00,"Sitelinks, Video, Video carousel, Related searches",344000
reliability test system,Informational,6600,"0.01,0.01,0.02,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.04,0.44",11,0.10,0.01,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches",10
saliva drug test,Informational,6600,"0.81,0.67,0.67,0.67,0.67,0.81,0.81,1.00,0.81,0.81,0.81,0.81",18,3.40,0.91,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Things to know",10
sat test dates 2024,Informational,6600,"1.00,0.81,0.43,0.12,0.15,0.07,0.04,0.01,0.01,0.00,0.01,0.00",28,0.57,0.14,"AI Overview, Image pack, Video, People also ask, Knowledge panel, Related searches",10
soil ph test kit,Commercial,6600,"0.13,0.08,0.08,0.16,0.29,0.81,0.54,1.00,0.66,0.36,0.29,1.00",20,0.42,0.85,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",20000000
teas practice test free,Commercial,6600,"0.67,0.67,0.67,0.81,0.67,0.81,1.00,0.81,0.67,0.81,0.81,0.81",26,0.45,0.47,"Sitelinks, Image pack, Video, Video carousel, Related searches, Ads top",9
test print page,Informational,6600,"1.00,0.44,0.44,0.81,0.36,0.44,0.29,0.29,0.44,0.44,0.54,0.36",18,1.71,0.00,"Image pack, Video, Video carousel, Related searches",2650000000
test tubes,"Informational, Commercial",6600,"0.29,0.16,0.24,0.36,0.24,0.36,0.44,0.29,0.16,0.16,1.00,0.66",13,1.13,0.28,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches, Popular products, Things to know",9
tested love,Informational,6600,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.02,0.00",26,0.02,0.06,"Sitelinks, AI Overview, Video, People also ask, Discussions and forums",3240000000
thematic apperception test,Informational,6600,"0.67,1.00,0.82,0.55,1.00,0.67,1.00,0.82,0.29,0.36,0.36,0.67",22,4.25,0.01,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Things to know",10
thomas test,Informational,6600,"0.81,0.81,1.00,1.00,0.81,0.81,1.00,1.00,0.81,0.81,0.66,0.66",26,0.03,0.00,"Image, Image pack, Video, Video carousel, People also ask, Related searches, Things to know",903000000
traumatisierung test,"Informational, Commercial",6600,"0.00,0.00,0.01,0.01,0.81,1.00,1.00,0.66,0.66,0.00,0.08,0.44",24,0.50,0.67,"Video, Related searches",151000
visual field test,Informational,6600,"0.66,0.44,0.66,0.81,0.81,0.54,1.00,0.66,0.81,0.81,0.81,0.81",11,2.39,0.05,"Sitelinks, AI Overview, Image, Video, Video carousel, Knowledge panel, Related searches",10
walgreens pregnancy test,"Informational, Transactional",6600,"0.02,0.36,0.19,0.24,0.00,0.16,0.24,0.02,0.01,0.19,1.00,0.36",28,0.45,0.07,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products",4250000
water hardness test kit,"Informational, Commercial",6600,"0.44,0.44,0.54,0.36,0.36,0.81,0.81,0.81,1.00,0.66,0.81,1.00",16,1.00,0.91,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products",8
when should do pregnancy test,Informational,6600,"0.00,0.00,0.00,0.00,0.00,1.00,0.81,0.81,0.44,0.00,0.05,0.36",17,0.47,0.10,"Sitelinks, AI Overview, Image, Video, Discussions and forums, Related searches",10
when to test for pregnancy,Informational,6600,"0.54,0.44,0.54,0.54,0.67,0.54,0.54,1.00,0.44,0.44,0.44,0.44",27,0.46,0.12,"Sitelinks, AI Overview, Video, Discussions and forums, Related searches",7
4 panel drug test,Informational,5400,"1.00,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81",13,3.90,0.20,"Sitelinks, AI Overview, Image, Video, Related searches",
adeq vehicle emissions testing station,Commercial,5400,"0.81,0.67,0.30,1.00,0.02,1.00,0.20,0.15,0.36,0.23,0.04,1.00",23,2.80,0.11,"Sitelinks, Image, Video, Local pack, Related searches",27100
ados testing,Informational,5400,"0.36,0.44,0.44,0.44,0.36,0.44,0.44,0.36,0.44,1.00,1.00,0.66",15,3.12,0.19,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches, Ads top, Ads bottom, Ads middle",10
air quality testing,Commercial,5400,"0.82,0.67,0.44,0.82,0.55,0.55,0.44,0.55,0.44,1.00,0.82,0.55",18,1.97,0.86,"Sitelinks, Image, Image pack, Video, Local pack, Related searches, Popular products, Ads bottom",10
aptt laboratory test,"Informational, Commercial",5400,"0.19,0.04,0.19,0.01,1.00,1.00,1.00,1.00,1.00,0.00,0.04,0.67",28,2.06,0.01,"Sitelinks, AI Overview, Image, Video, Related searches",2810000
aquarium water test kit,Commercial,5400,"0.15,0.15,0.29,0.19,0.66,1.00,0.66,0.66,0.66,0.44,0.54,0.36",10,0.36,0.33,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products, Things to know",10
ar test answers,Informational,5400,"1.00,0.66,0.66,0.54,0.66,0.81,0.66,0.54,0.05,0.02,0.13,0.36",22,2.47,0.01,"Video, People also ask, Related searches",214000000
asvab practice test air force,"Informational, Commercial",5400,"0.54,1.00,0.54,0.66,0.54,0.54,0.54,0.66,0.81,0.66,0.81,0.81",29,0.34,0.36,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches",10
battery load tester,"Informational, Transactional",5400,"0.66,0.66,0.81,0.81,0.66,0.66,0.66,0.66,0.66,0.81,1.00,1.00",20,0.48,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products, Things to know, Ads bottom",196000000
best dog dna test,Commercial,5400,"0.67,1.00,1.00,0.67,0.67,0.67,0.55,0.67,0.55,0.82,0.67,0.67",23,1.86,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, Discussions and forums, Related searches, Popular products, Ads bottom",9
bloodwork ck test,Informational,5400,"0.24,0.04,0.08,0.01,1.00,0.81,1.00,0.66,0.66,0.00,0.10,0.54",26,1.90,0.01,"Sitelinks, AI Overview, Image, People also ask, Related searches, Things to know",10
character disorder test,Commercial,5400,"0.13,0.03,0.10,0.01,0.29,1.00,0.54,0.24,0.81,0.00,0.02,0.19",28,0.58,0.41,"Sitelinks, Video, Related searches, Ads bottom",9
citizenship practice test questions and answers,Informational,5400,"0.44,0.35,0.44,1.00,1.00,1.00,0.81,0.81,0.66,0.66,0.66,0.81",24,0.34,0.05,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches, Ads bottom",10
cmas practice test,"Informational, Commercial",5400,"0.05,0.05,0.05,0.16,0.10,0.67,1.00,0.04,0.05,0.06,0.06,0.09",16,1.26,0.31,"Video, People also ask, Related searches",636000
cogat test,"Informational, Transactional",5400,"0.82,0.82,0.82,0.67,1.00,0.67,0.82,0.67,0.35,0.23,0.55,1.00",24,0.99,0.14,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Things to know",8800000
colour blind ishihara test,"Informational, Commercial",5400,"0.24,0.29,0.29,0.66,1.00,0.00,0.29,0.19,0.81,0.00,0.00,0.00",24,0.08,0.01,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Things to know",10
common admission test books,"Informational, Commercial",5400,"0.04,0.03,0.15,0.01,0.81,1.00,0.81,1.00,1.00,0.00,0.10,0.66",12,1.01,0.68,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Popular products",40300000
conception indicator test,Commercial,5400,"0.12,0.01,0.08,0.01,0.66,0.81,1.00,0.81,0.81,0.00,0.00,0.00",23,1.23,0.21,"Sitelinks, AI Overview, Image, Video, Video carousel, Discussions and forums, Related searches, See results about",23900000
continuity tester,"Informational, Transactional",5400,"1.00,0.66,1.00,0.66,0.54,0.54,0.54,0.66,0.54,0.66,0.54,0.54",23,0.44,1.00,"Image, Image pack, Video carousel, Related searches, Popular products",
dirt ph test kit,"Informational, Transactional",5400,"0.02,0.00,0.03,0.00,0.16,0.81,1.00,0.00,0.00,0.00,0.00,0.00",26,0.41,0.75,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",5910000
early gender test,"Informational, Commercial",5400,"1.00,0.67,0.67,0.67,0.67,0.82,0.67,0.67,0.67,0.67,0.67,0.55",22,1.47,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products, Ads bottom",
eye test and contact lens test,Commercial,5400,"0.02,0.00,0.01,0.00,0.36,0.81,1.00,0.81,0.81,0.00,0.08,0.66",6,3.95,0.10,"Sitelinks, AI Overview, Image, People also ask, Related searches, Ads bottom, Ads middle",140000000
fake pregnancy test,Commercial,5400,"0.36,0.43,0.43,0.43,0.30,0.66,1.00,0.55,0.43,0.18,0.36,0.43",28,0.28,0.97,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",254000000
fast testing portal,Navigational,5400,"0.03,0.02,0.24,0.10,0.03,0.05,0.29,1.00,0.02,0.03,0.13,0.66",28,3.84,0.00,"Sitelinks, Video, People also ask, Related searches",1310000000
florida permit test,"Informational, Commercial",5400,"0.44,0.67,0.44,0.81,0.54,0.67,0.54,0.54,1.00,1.00,0.44,0.44",28,1.73,0.67,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Related searches, Ads bottom",10
free adhd test,Informational,5400,"1.00,0.81,0.81,1.00,1.00,0.81,0.66,0.81,0.66,0.66,0.81,0.81",21,0.36,0.75,"Sitelinks, AI Overview, Image, Discussions and forums, Related searches, Ads bottom, Ads middle",10
general achievement test,Informational,5400,"0.04,0.01,0.03,0.00,0.00,0.02,1.00,0.67,0.36,0.00,0.03,0.44",18,7.60,0.03,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Knowledge panel, Related searches",208000000
gfci tester,"Informational, Transactional",5400,"0.44,0.19,0.23,0.29,0.23,0.29,0.36,0.54,0.66,0.66,1.00,1.00",17,0.40,0.49,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",10
godly gifts test,Commercial,5400,"0.19,0.02,0.07,0.01,0.81,1.00,0.01,0.66,0.54,0.00,0.07,0.44",14,1.46,0.06,"Sitelinks, Image pack, Video, People also ask, Discussions and forums, Related searches, See results about, Ads top, Ads bottom",10
gold testing kit,Commercial,5400,"0.35,0.54,0.66,0.66,0.81,0.66,0.54,0.66,0.81,0.66,1.00,0.81",25,0.32,0.96,"Sitelinks, Image, Video, People also ask, Discussions and forums, Related searches, Popular products, Things to know",613000000
hazmat practice test,"Informational, Transactional",5400,"1.00,0.66,0.66,0.81,1.00,1.00,0.81,0.81,0.81,1.00,1.00,1.00",15,0.13,0.64,"Sitelinks, Video, Video carousel, Related searches",9
high mean cell volume blood test,Informational,5400,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.54,0.54,0.00,0.03,0.00",27,0.01,0.01,"Sitelinks, AI Overview, Image, Related searches",10
how accurate are pregnancy tests,Informational,5400,"0.81,0.67,1.00,1.00,0.81,1.00,0.81,1.00,0.81,0.81,0.81,0.81",26,0.31,0.02,"AI Overview, Image, Video, Video carousel, Discussions and forums, Related searches",10
how to test a relay,Informational,5400,"0.54,0.66,0.44,0.66,0.81,0.66,0.81,0.81,0.81,1.00,0.81,0.54",29,0.49,0.02,"AI Overview, Image pack, Video, Video carousel, Short videos, People also ask, Discussions and forums, Related searches",190000000
iar practice tests,Informational,5400,"0.00,0.00,0.00,0.02,0.37,1.00,0.24,0.00,0.00,0.00,0.00,0.00",27,1.42,0.02,"Video, Video carousel, People also ask, Related searches",10
isee test,Informational,5400,"0.81,1.00,0.81,1.00,0.36,0.36,0.29,0.29,0.29,0.36,0.54,0.54",24,3.39,0.25,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Things to know",8
ishihara color test,"Informational, Commercial",5400,"0.23,0.23,0.81,0.81,0.81,0.81,0.81,0.81,0.67,0.81,0.81,1.00",17,0.07,0.05,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Things to know",7
kinsey scale test,Informational,5400,"0.53,1.00,1.00,0.68,0.68,0.68,0.68,0.84,0.68,0.53,1.00,0.68",29,0.03,0.02,"Sitelinks, Image pack, Video, People also ask, Related searches",2960000
male archetype test,Informational,5400,"0.54,0.23,1.00,0.36,0.44,0.44,0.23,0.36,0.23,0.29,0.19,0.13",17,0.42,0.58,"Sitelinks, Image, Video, Discussions and forums, Related searches",4500000
maps assessment test,Informational,5400,"0.07,0.02,0.04,0.00,0.00,0.66,0.01,1.00,0.54,0.00,0.07,0.00",22,0.77,0.03,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom",10
mcap practice test,"Informational, Commercial",5400,"0.00,0.00,0.00,0.02,0.03,0.19,1.00,0.44,0.01,0.01,0.02,0.02",28,1.81,0.05,"Sitelinks, Video, Video carousel, Related searches",9
mch and blood test,Informational,5400,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",19,0.63,0.00,"Sitelinks, AI Overview, Image, Related searches",10
mch in lab test,Informational,5400,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",18,0.67,0.00,"Sitelinks, AI Overview, Image, Video, Related searches",10
mcv in blood test is low,Informational,5400,"0.01,0.00,0.01,0.00,0.00,0.00,1.00,1.00,0.54,0.00,0.07,0.00",26,0.01,0.00,"Sitelinks, AI Overview, Related searches",6920000
medway community healthcare blood test,"Informational, Transactional",5400,"0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",6,0.67,0.00,"Sitelinks, Video, Related searches",88700
mmse test,"Informational, Transactional",5400,"1.00,0.81,0.67,0.81,1.00,0.81,0.67,0.81,0.81,0.67,0.54,0.81",20,1.14,0.04,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Things to know",10
monocytes blood test,Informational,5400,"0.54,0.54,0.67,1.00,0.67,0.67,0.67,0.54,0.44,0.54,0.54,0.44",25,0.66,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches, Things to know",10
monospot test,"Informational, Commercial",5400,"0.44,0.54,0.54,0.66,0.81,1.00,0.66,0.54,0.66,0.54,0.54,0.66",25,1.08,0.01,"Featured snippet, Image, Video, People also ask, Knowledge panel, Related searches, Things to know",10
