Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
ideas living room curtains,"Informational, Transactional",8100,"0.81,1.00,0.66,1.00,0.66,0.66,0.54,0.00,0.00,0.00,0.02,0.24",7,0.53,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",10
ides of march ides of march,Informational,8100,"0.03,0.00,0.02,0.00,0.02,0.00,1.00,0.44,0.24,0.00,0.02,0.20",26,0.01,0.01,"Sitelinks, AI Overview, Instant answer, Image pack, Video, Video carousel, Related searches",10
man cave ideas,"Informational, Commercial",8100,"0.56,1.00,0.56,0.67,0.56,0.56,0.44,0.28,0.56,0.44,0.36,0.44",26,0.27,0.92,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches, Popular products, Ads bottom",9
men tattoo ideas,Informational,8100,"0.44,0.44,0.30,0.81,1.00,0.81,1.00,1.00,1.00,0.67,0.81,0.67",27,0.36,0.02,"Image, Image pack, Video, People also ask, Related searches",87700000
painting pumpkin ideas,Informational,8100,"1.00,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.16",28,0.08,0.28,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",8
poem ideas,Informational,8100,"0.67,0.54,0.54,0.67,0.67,0.67,1.00,0.81,0.23,0.10,0.20,0.54",9,4.46,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",9
quick dinner ideas for 2,Informational,8100,"1.00,0.81,0.81,1.00,1.00,1.00,0.81,0.81,0.81,0.81,0.81,0.81",25,0.17,0.45,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Recipes, Related searches, Ads bottom",9
scary pumpkin carving ideas,"Informational, Commercial",8100,"1.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05",25,0.09,0.86,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",10
science project ideas,Informational,8100,"1.00,1.00,0.81,1.00,0.54,0.54,0.54,0.44,0.10,0.09,0.30,0.81",11,0.47,0.03,"Sitelinks, AI Overview, Image, Video, Short videos, Related searches",1260000000
screened in porch ideas,Informational,8100,"0.66,0.55,0.23,0.55,0.36,0.66,1.00,0.82,0.55,1.00,0.66,0.55",29,1.37,1.00,"AI Overview, Image, Video, People also ask, Related searches",25300000
spirit week ideas,Informational,8100,"1.00,0.44,0.29,0.44,0.36,0.44,0.44,0.44,0.29,0.29,0.44,0.82",21,0.15,0.01,"Sitelinks, Image, Image pack, Video, Related searches",
stagette party ideas,Informational,8100,"0.10,0.02,0.07,0.01,1.00,1.00,1.00,0.66,0.81,0.00,0.08,0.36",8,0.36,0.88,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",10
story ideas,Informational,8100,"0.54,0.54,0.44,0.54,0.54,0.67,1.00,0.81,0.44,0.36,0.44,0.81",20,1.08,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",6000000000
tailgate food ideas,Informational,8100,"0.67,0.54,0.16,0.20,0.10,0.04,0.04,0.04,0.02,0.04,0.36,1.00",14,0.26,0.64,"AI Overview, Image, Image pack, Video, People also ask, Recipes, Discussions and forums, Related searches",10
tattoo design sleeve ideas,Informational,8100,"0.19,0.02,0.07,0.01,1.00,1.00,1.00,0.66,0.66,0.00,0.08,0.36",19,0.61,0.09,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",
tattoo sleeve ideas,Informational,8100,"0.53,0.67,0.53,0.53,0.36,1.00,0.81,0.81,1.00,1.00,0.67,0.44",28,0.57,0.08,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",10
watercolor ideas,Informational,8100,"0.55,0.55,0.55,0.55,0.67,0.67,1.00,1.00,0.67,0.67,0.67,0.55",25,0.19,0.56,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",9
18th birthday ideas,Informational,6600,"0.66,0.36,0.36,0.82,0.82,1.00,0.82,0.82,0.66,0.82,1.00,0.43",18,0.49,0.82,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches, Popular products",7
50th birthday party ideas,"Informational, Commercial",6600,"0.55,0.44,0.44,0.82,0.67,0.82,0.67,0.67,0.55,1.00,0.67,0.55",14,0.42,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Popular products",10
60th birthday gift ideas,Commercial,6600,"1.00,0.81,0.81,0.81,0.67,1.00,1.00,0.81,0.81,1.00,0.81,0.54",26,0.36,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Popular products",10
above ground pool deck ideas,"Informational, Commercial",6600,"0.16,0.06,0.05,0.12,0.20,0.30,0.54,0.67,0.81,1.00,0.23,0.12",23,0.66,0.91,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",21200000
best friend tattoo ideas,Commercial,6600,"0.35,0.29,0.35,1.00,0.82,1.00,0.82,1.00,1.00,0.82,1.00,0.67",25,0.10,0.03,"Image, Image pack, Video, Discussions and forums, Related searches",10
blonde hair ideas,Informational,6600,"0.36,0.43,0.43,0.55,0.43,1.00,0.82,0.66,0.66,0.55,0.66,0.36",26,0.24,0.18,"Image, Image pack, Video, Related searches",10
concert outfit ideas,Informational,6600,"1.00,0.30,0.36,0.55,0.55,0.66,0.82,0.82,0.66,0.66,0.66,0.66",23,0.46,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",296000000
couples tattoo ideas,Informational,6600,"0.45,0.34,0.28,0.55,0.66,1.00,0.66,0.66,0.83,1.00,1.00,0.83",26,0.12,0.05,"Image, Image pack, Video, Related searches",
date ideas funny,Informational,6600,"0.10,0.02,0.06,0.00,0.81,1.00,1.00,0.67,0.81,0.00,0.09,0.44",25,0.42,0.29,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",8
easy elf ideas,Informational,6600,"0.00,0.04,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",15,0.04,0.11,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",41600000
elf on the shelf arrival ideas,"Informational, Commercial",6600,"0.00,1.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",24,0.15,0.84,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",1370000
elf on the shelf ideas funny,Informational,6600,"0.00,0.24,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",23,0.07,0.78,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",10
finger tattoo ideas,Informational,6600,"0.36,0.44,0.54,0.54,1.00,0.81,0.67,0.67,0.44,0.54,0.44,0.36",28,0.49,0.07,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",9
forearm tattoo ideas,Informational,6600,"0.81,0.54,0.81,1.00,0.81,0.81,0.81,0.81,0.81,0.81,0.67,0.81",18,0.50,0.02,"AI Overview, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches",19100000
french tip nail ideas,Informational,6600,"0.44,0.44,0.36,0.54,0.66,0.54,1.00,0.81,0.54,0.81,0.66,0.81",27,0.09,0.92,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",10
friendsgiving food ideas,Informational,6600,"0.13,1.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",13,0.06,0.25,"Sitelinks, AI Overview, Image, Image pack, Video, Recipes, Related searches",6
fruit tray ideas,Informational,6600,"0.54,0.81,0.81,0.29,0.54,0.44,0.81,1.00,0.81,0.81,0.44,0.44",28,0.39,0.52,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",10
game room ideas,Informational,6600,"0.55,0.44,1.00,0.44,0.29,0.36,0.55,0.36,0.44,0.44,0.36,0.20",29,0.34,0.96,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Popular products",9
garden fence ideas,Informational,6600,"0.19,0.15,0.09,0.19,0.35,1.00,1.00,0.81,0.54,0.24,0.24,0.19",20,0.42,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Popular products, Ads bottom",10
gift ideas for wife,"Informational, Commercial",6600,"0.12,0.44,1.00,0.06,0.06,0.08,0.12,0.08,0.08,0.08,0.06,0.15",27,0.48,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches",283000000
good first date ideas,Informational,6600,"1.00,1.00,1.00,0.82,1.00,1.00,0.67,0.82,0.55,0.67,0.55,0.82",22,0.02,0.32,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",10
graduation cake ideas,Informational,6600,"0.04,0.04,0.07,0.06,0.09,0.19,0.54,1.00,0.37,0.09,0.04,0.02",24,0.50,0.99,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches, Popular products",10
groomsmen gift ideas,Informational,6600,"0.81,0.54,0.44,0.67,0.81,0.67,0.67,0.67,1.00,1.00,1.00,1.00",15,0.95,1.00,"Sitelinks, Image, Video, People also ask, Knowledge panel, Related searches",8080000
halloween makeup ideas,Informational,6600,"1.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.11",28,0.13,0.09,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",10
hoco poster ideas,Informational,6600,"0.36,0.03,0.00,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.36,1.00",26,0.13,0.05,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products",8
ideas for lunch for kindergarteners,Informational,6600,"0.08,0.02,0.07,0.01,0.81,1.00,1.00,0.66,0.81,0.00,0.07,0.81",28,0.98,0.94,"Sitelinks, Video, People also ask, Recipes, Related searches",606000000
kandi ideas,Informational,6600,"0.36,0.36,0.29,0.36,0.44,0.54,0.54,0.54,0.36,0.54,0.66,1.00",26,0.14,0.01,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products",9
keto lunch ideas,Informational,6600,"0.66,0.55,0.45,1.00,0.66,0.83,0.66,0.55,0.55,0.55,0.55,0.45",20,0.16,0.65,"Sitelinks, AI Overview, Image, Image pack, People also ask, Recipes, Related searches",10
living room color ideas,Informational,6600,"0.55,0.67,0.67,1.00,0.55,0.82,0.55,0.55,0.44,0.55,0.55,0.55",25,0.29,0.96,"Sitelinks, AI Overview, Image, Video, Related searches, Popular products",
lunch meal prep ideas,Informational,6600,"0.54,0.44,0.36,0.81,1.00,1.00,0.67,0.44,0.54,0.44,0.81,0.67",23,0.86,0.47,"Sitelinks, AI Overview, Image, Video, Recipes, Related searches",10
male tattoo ideas,"Informational, Commercial",6600,"0.03,1.00,0.08,0.05,0.10,0.10,0.13,0.16,0.10,0.16,0.08,0.07",24,0.39,0.07,"Image, Image pack, Video, Related searches",94700000
minecraft building ideas,Informational,6600,"0.67,1.00,0.67,0.81,0.67,0.67,0.53,0.36,0.67,0.53,0.44,0.53",26,0.19,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches",7
mudroom ideas,Informational,6600,"0.66,0.55,0.45,0.66,0.66,1.00,1.00,0.83,0.66,0.66,0.66,0.45",27,0.39,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Short videos, Related searches",52400000
painted rock ideas,Informational,6600,"0.28,0.28,0.19,0.22,0.22,0.44,0.36,1.00,0.81,0.56,0.67,0.36",28,0.11,1.00,"Image, Image pack, Video, Short videos, Related searches",141000000
party ideas for graduation party,Informational,6600,"0.00,0.00,0.00,0.08,0.29,0.24,0.81,1.00,0.44,0.00,0.00,0.05",16,0.18,0.99,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",8
paver patio ideas,Informational,6600,"0.35,0.30,0.19,0.24,0.35,0.81,0.81,1.00,0.67,0.54,0.81,0.67",21,1.36,0.76,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches",6950000
powder room ideas,Informational,6600,"0.81,0.81,0.54,1.00,0.67,0.81,0.67,0.67,0.67,0.81,0.67,0.54",21,0.41,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Popular products",10
raffle basket ideas,Informational,6600,"1.00,0.67,0.44,0.54,0.67,0.67,0.67,0.44,0.54,0.67,0.54,0.81",14,0.22,0.68,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",10
retirement gift ideas,"Informational, Commercial",6600,"0.67,0.67,0.82,1.00,0.55,0.67,0.67,0.82,0.82,0.44,0.44,0.44",21,0.30,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products, Ads bottom",10
roleplay ideas,Informational,6600,"0.67,0.54,0.54,0.54,0.35,0.44,0.54,0.67,1.00,1.00,0.67,0.54",12,0.01,0.01,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",211000000
rube goldberg machine ideas,Informational,6600,"0.54,0.54,0.54,0.54,0.54,0.54,0.81,1.00,0.19,0.13,0.23,0.54",25,0.35,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",10
scavenger hunt ideas,Informational,6600,"0.82,0.66,0.82,0.55,0.66,0.66,1.00,0.55,0.55,0.55,0.55,0.55",25,0.18,0.81,"Sitelinks, AI Overview, Image, Video, Video carousel, Discussions and forums, Related searches",40700000
senior picture ideas,Informational,6600,"1.00,0.54,0.35,0.44,0.54,0.54,0.81,1.00,0.54,0.81,1.00,0.24",10,0.28,0.03,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",10
senior quote ideas,Informational,6600,"1.00,1.00,0.81,1.00,0.81,0.54,0.44,0.36,0.05,0.04,0.20,0.67",26,0.07,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",343000000
sleeve tattoo ideas,Informational,6600,"0.55,0.36,0.55,0.36,1.00,0.55,0.55,0.55,0.55,0.55,0.44,0.36",28,0.50,0.07,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",10
sweet 16 ideas,Informational,6600,"0.44,0.66,0.54,1.00,0.36,1.00,0.81,0.66,0.66,0.81,0.81,1.00",17,0.27,0.90,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Popular products",10
tattoo filler ideas,Informational,6600,"0.81,0.67,0.54,0.54,0.54,0.67,1.00,1.00,0.67,0.81,0.36,0.67",26,0.42,0.01,"Sitelinks, AI Overview, Image, Video, Related searches",8920000
teacher appreciation week ideas,Informational,6600,"0.00,0.00,0.00,0.03,0.06,0.17,0.67,1.00,0.00,0.00,0.00,0.00",27,0.30,0.70,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",42300000
teacher gift ideas,Commercial,6600,"0.24,0.19,0.54,0.19,0.09,0.07,0.24,1.00,0.44,0.19,0.19,0.13",26,0.30,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products, Ads bottom",
ugly sweater ideas,Informational,6600,"0.06,0.36,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",24,0.09,0.90,"Sitelinks, Video, Video carousel, People also ask, Related searches, Popular products",10
work lunch ideas,Informational,6600,"1.00,0.55,0.55,0.44,0.82,0.44,0.82,0.44,0.82,0.55,0.44,0.82",29,0.22,0.63,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Recipes, Discussions and forums, Related searches",9
70th birthday ideas,"Informational, Commercial",5400,"1.00,0.66,0.43,0.82,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66",12,0.42,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Popular products",9
at home date night ideas,Informational,5400,"0.82,1.00,0.82,1.00,0.82,0.66,0.55,0.55,0.43,0.55,0.55,0.43",16,0.04,0.77,"Sitelinks, AI Overview, Image, Video, People also ask, Discussions and forums, Related searches, Ads bottom",1170000000
basement ceiling ideas,Informational,5400,"0.44,0.67,0.67,1.00,0.67,0.54,0.35,0.35,0.30,0.35,0.30,0.35",19,0.55,1.00,"Sitelinks, AI Overview, Image, Video, Discussions and forums, Related searches, Popular products",8
basement ideas,Informational,5400,"0.79,0.67,0.79,1.00,0.67,0.79,0.67,0.67,0.42,0.54,0.54,0.42",29,0.57,0.28,"Sitelinks, AI Overview, Image, Image pack, Video, Discussions and forums, Related searches, Popular products, Ads bottom",8
bathroom floor tile ideas,Informational,5400,"0.55,0.67,0.55,0.82,1.00,0.67,0.82,0.55,0.55,0.82,0.67,0.67",28,0.67,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",178000000
best first date ideas,Informational,5400,"0.67,0.82,0.82,1.00,0.55,0.44,0.55,0.82,0.55,0.67,0.67,0.55",13,0.02,0.32,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches",10
big idea design,Navigational,5400,"0.54,1.00,0.81,0.66,0.81,0.66,0.54,0.66,0.66,0.54,1.00,0.66",26,5.17,1.00,"Sitelinks, Image, Video, People also ask, Discussions and forums, Related searches, Ads top, Ads bottom",1160000000
big ideas math algebra 2,Informational,5400,"1.00,0.81,0.66,1.00,0.81,0.81,0.81,0.81,0.23,0.16,0.54,0.81",24,0.86,0.05,"Sitelinks, Image pack, Video, Discussions and forums, Related searches, See results about",10
borg and ide imaging,"Navigational, Commercial",5400,"1.00,0.81,0.81,0.81,0.66,0.81,0.66,0.81,0.81,0.66,0.66,1.00",25,6.57,0.00,"Sitelinks, Image, Image pack, Video carousel, People also ask, Local pack, Related searches",10
breakfast ideas without eggs,Informational,5400,"0.36,0.54,0.29,1.00,0.81,0.44,0.44,0.29,0.29,0.29,0.23,0.19",24,0.06,0.24,"Sitelinks, AI Overview, Image, Video, People also ask, Recipes, Discussions and forums, Related searches, Ads bottom",10
burr basket ideas,Informational,5400,"0.07,0.54,1.00,0.05,0.04,0.02,0.02,0.01,0.00,0.01,0.01,0.04",28,0.30,0.20,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",10
camping meal ideas,Informational,5400,"0.67,0.19,0.19,0.23,0.19,0.36,0.23,0.81,1.00,1.00,0.54,0.81",19,0.05,0.47,"Sitelinks, AI Overview, Image, Image pack, Video, Recipes, Discussions and forums, Related searches, Ads bottom",9
celebration of life ideas,Informational,5400,"0.81,0.81,0.67,1.00,0.81,0.81,1.00,1.00,1.00,0.81,0.67,0.67",22,0.33,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches",246000000
christmas party ideas,Informational,5400,"0.45,1.00,1.00,0.07,0.05,0.07,0.05,0.07,0.07,0.09,0.11,0.16",20,0.34,0.59,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Popular products",3
coffee table decor ideas,Informational,5400,"0.24,0.36,0.44,1.00,0.67,0.67,0.44,0.36,0.44,0.44,0.44,0.44",28,0.28,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches",96300000
cold lunch ideas,Informational,5400,"0.67,0.55,0.44,0.67,0.67,0.67,0.67,0.82,0.82,0.82,1.00,1.00",27,0.05,0.25,"Sitelinks, AI Overview, Image, Video, People also ask, Recipes, Related searches",123000000
cross tattoo ideas,Informational,5400,"0.67,0.44,0.44,0.55,0.44,1.00,0.67,0.67,0.82,0.55,0.44,0.55",28,0.20,0.01,"Image, Image pack, Video, People also ask, Related searches",44500000
cute fingernail ideas,Informational,5400,"0.01,0.01,0.03,0.00,0.00,1.00,0.01,0.81,0.66,0.00,0.01,0.44",28,0.11,0.77,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",12900000
date at night ideas,Informational,5400,"0.36,0.54,0.29,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",12,0.67,0.42,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches",9
date ideas for valentine's,Informational,5400,"0.00,0.00,0.01,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",21,0.50,0.13,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Discussions and forums, Related searches, See results about",71000000
door decorating ideas,Informational,5400,"0.30,0.44,1.00,0.16,0.06,0.06,0.09,0.06,0.04,0.04,0.09,0.09",28,0.28,0.55,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",194000000
easter basket ideas for adults,Informational,5400,"0.00,0.00,0.00,0.01,0.13,0.81,1.00,0.00,0.00,0.00,0.00,0.00",26,0.32,0.44,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",61900000
engagement party ideas,Informational,5400,"1.00,0.66,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,1.00,0.66",22,0.25,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",242000000
face painting ideas,Informational,5400,"1.00,0.12,0.10,0.10,0.16,0.30,0.36,0.36,0.44,0.30,0.30,0.30",28,0.20,0.16,"AI Overview, Image, Image pack, Video, Video carousel, Short videos, Discussions and forums, Related searches, Popular products",487000000
fall bulletin board ideas,Informational,5400,"0.66,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.66,1.00",16,0.26,1.00,"Image, Image pack, Video, Video carousel, Related searches, Popular products",83100000
family halloween costume ideas,Informational,5400,"1.00,0.09,0.01,0.02,0.04,0.02,0.04,0.05,0.12,0.36,0.54,0.81",21,0.10,0.95,"Sitelinks, Image, Image pack, Video, Related searches",78000000
finished basement ideas,Informational,5400,"0.82,0.30,1.00,1.00,1.00,0.55,0.36,0.43,0.43,0.55,0.43,0.43",28,0.84,0.28,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products, Ads bottom",10
fireplace mantel ideas,Informational,5400,"0.44,0.55,0.82,1.00,0.55,0.44,0.36,0.29,0.36,0.44,0.29,0.44",19,0.36,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",11700000
friendsgiving ideas,Informational,5400,"0.67,1.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.16",23,0.18,0.93,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches",18400000
gel nail ideas,Informational,5400,"0.44,0.44,0.53,0.19,0.67,0.67,0.53,1.00,1.00,1.00,0.81,0.67",27,0.07,0.87,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",10
group halloween costume ideas,Informational,5400,"0.67,0.07,0.02,0.00,0.00,0.04,0.07,0.08,0.04,0.07,0.24,1.00",25,0.07,0.24,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches, Popular products",10
grown up easter basket ideas,"Informational, Commercial",5400,"0.00,0.00,0.00,0.00,0.08,1.00,0.00,0.00,0.00,0.00,0.00,0.00",23,0.32,0.44,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",8
guest bathroom ideas,"Informational, Commercial",5400,"1.00,1.00,0.81,1.00,1.00,1.00,0.67,1.00,1.00,1.00,0.81,0.81",23,0.45,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",10
halloween pumpkin ideas,Informational,5400,"1.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03",24,0.06,0.79,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products",9
homecoming poster ideas,Informational,5400,"0.67,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.02,0.37,1.00",28,0.20,0.06,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",8380000
hostess gift ideas,"Informational, Commercial",5400,"0.23,0.67,1.00,0.23,0.20,0.20,0.20,0.20,0.20,0.23,0.20,0.20",24,0.17,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",10
idea public schools jobs,Commercial,5400,"0.67,0.67,0.54,1.00,0.54,0.67,0.81,0.81,0.81,1.00,1.00,1.00",17,0.38,0.21,"Sitelinks, Video, Jobs, Related searches",10
ideas on painting,Informational,5400,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.44,0.00,0.00,0.03,0.29",17,0.36,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",10
kitchen layout ideas,Informational,5400,"0.67,0.55,0.67,1.00,0.55,0.55,0.36,0.36,0.36,0.36,0.44,0.44",25,1.00,0.84,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",10
kitchenette ideas,Informational,5400,"0.67,0.54,1.00,0.36,0.54,0.36,0.44,0.44,0.36,0.30,0.36,0.36",28,0.51,1.00,"Image, Image pack, Video, Related searches, Popular products",
login name ideas,Transactional,5400,"0.01,0.01,0.02,0.00,0.00,0.00,1.00,0.54,0.36,0.00,0.03,0.44",26,0.87,0.00,"AI Overview, Image pack, Video, People also ask, Discussions and forums, Related searches",9
low carb lunch ideas,Informational,5400,"0.82,0.66,0.55,1.00,0.82,1.00,0.82,0.82,0.82,0.66,0.82,0.66",24,0.28,0.67,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Recipes, Related searches",9
mantel decor ideas,Informational,5400,"0.19,0.36,0.81,1.00,0.81,0.53,0.36,0.36,0.28,0.36,0.22,0.28",18,0.22,1.00,"Sitelinks, AI Overview, Image, Video, Related searches, Popular products",
matching tattoo ideas,Informational,5400,"0.54,0.67,0.81,0.67,0.54,1.00,0.67,1.00,0.67,0.67,0.44,0.44",19,0.32,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",37100000
meal prep lunch ideas,Informational,5400,"0.54,0.54,0.67,0.81,0.67,1.00,0.54,0.67,0.54,0.54,1.00,0.81",15,0.86,0.47,"Sitelinks, AI Overview, Image, Video, Recipes, Discussions and forums, Related searches",285000000
memorial tattoo ideas,Informational,5400,"0.67,0.24,0.81,0.81,0.81,1.00,1.00,1.00,0.67,0.67,0.67,0.54",28,0.43,0.03,"AI Overview, Image, Image pack, Video, People also ask, Discussions and forums, Related searches",6
new years dinner ideas,Informational,5400,"0.00,0.01,1.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",25,0.05,0.12,"Sitelinks, Image, Image pack, Video, Recipes, Related searches",10
porch railing ideas,Informational,5400,"0.67,0.54,0.36,0.44,0.44,0.81,0.81,1.00,0.81,0.67,0.67,0.54",13,0.53,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Popular products",13500000
powerpoint night ideas,Informational,5400,"0.66,0.83,1.00,1.00,0.83,0.83,0.83,0.83,0.55,0.55,0.55,0.55",11,0.04,0.14,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches",10
prank call ideas,"Informational, Commercial",5400,"0.54,0.77,1.00,1.00,0.77,0.77,0.62,0.62,0.77,0.77,0.54,0.38",28,0.01,0.05,"Sitelinks, Image, Image pack, Video, People also ask, Discussions and forums, Related searches",60100000
push present ideas,Informational,5400,"0.66,1.00,1.00,0.81,0.66,0.81,1.00,1.00,0.81,1.00,1.00,0.81",20,0.88,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",527000000
romantic date ideas,Informational,5400,"0.36,0.36,0.44,1.00,0.44,0.29,0.36,0.36,0.29,0.44,0.81,0.36",16,0.22,0.12,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",10
