Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
secret agent wizard boy and the international crime syndicate,"Informational, Transactional",2400,"0.23,0.00,0.00,0.00,0.00,1.00,0.00,0.54,0.00,0.54,0.66,0.44",28,0.00,0.00,"Sitelinks, Image, Video, Video carousel, Short videos, People also ask, Knowledge panel, Related searches",486000
shift agent,Informational,2400,"1.00,0.56,0.65,0.56,0.56,0.65,0.84,0.84,0.84,0.84,1.00,0.84",16,5.34,0.07,"Sitelinks, Video carousel, People also ask, Related searches",308000000
thickening cooking agents,Informational,2400,"0.00,0.00,0.01,0.01,0.13,0.16,0.36,0.24,1.00,0.00,0.54,0.29",27,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",1960000
travel agent training,Informational,2400,"0.24,0.16,0.29,0.35,0.35,0.44,0.53,0.53,1.00,0.66,0.66,0.44",24,2.02,0.18,"Sitelinks, AI Overview, Video, Discussions and forums, Related searches, Ads bottom",586000000
typing agent login,"Navigational, Transactional",2400,"0.82,0.66,0.55,0.82,0.66,0.66,0.66,0.55,0.16,0.07,0.55,1.00",26,0.00,0.00,"Sitelinks, Video, Related searches",82400000
vermont mutual agent login,"Navigational, Transactional",2400,"1.00,0.79,0.79,1.00,0.79,1.00,1.00,1.00,0.79,1.00,1.00,1.00",18,0.00,0.00,"Sitelinks, Related searches",4430000
virgin voyages travel agent,Navigational,2400,"0.66,0.80,0.52,0.66,1.00,0.80,0.52,0.66,0.66,0.66,0.66,0.52",26,2.00,0.12,"Sitelinks, Video, Related searches",2350000
wells fargo google cloud ai agents,Informational,2400,"0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,1.00,0.00",28,0.00,0.00,"AI Overview, Video, People also ask, Related searches",271000
what is a sleeper agent,Informational,2400,"0.34,0.66,0.66,0.79,0.52,1.00,0.66,0.45,0.79,0.45,0.66,0.66",27,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches",25500000
world agent direct,Navigational,2400,"0.84,0.65,0.84,1.00,1.00,1.00,0.84,0.84,0.84,0.65,0.84,0.65",18,4.69,0.01,"Sitelinks, Video, Video carousel, Related searches",914000000
wr free agents,Commercial,2400,"0.14,0.03,0.11,0.22,0.08,1.00,0.11,0.19,0.06,0.06,0.19,0.06",29,0.00,0.00,"Video, Related searches",56300000
国内ai agent,"Informational, Commercial",2400,1.00,9,0.00,0.00,"Video, Related searches",9300000
ace bailey agent,Informational,1900,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.16,0.02,0.04",30,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Short videos, Related searches",4460000
agent 17,"Informational, Transactional",1900,"0.83,0.83,0.55,0.65,0.83,0.83,1.00,0.65,0.55,0.55,0.65,0.55",28,0.00,0.00,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches",2570000000
agent anti venom,"Informational, Transactional",1900,"0.66,0.80,1.00,1.00,0.80,0.80,0.55,0.66,0.55,1.00,1.00,0.80",25,0.00,0.29,"Sitelinks, Image, Video, Video carousel, Knowledge panel, Related searches",10300000
agent cody banks movie cast,Informational,1900,"0.10,0.03,0.10,0.01,0.01,1.00,0.00,0.01,0.03,0.00,0.02,0.00",30,0.00,0.00,"Sitelinks, Image, Image pack, Video, Knowledge panel, Related searches",646000
agent orange strain,Informational,1900,"1.00,1.00,1.00,0.79,0.67,0.67,0.79,0.79,0.79,1.00,1.00,0.79",10,0.00,0.00,"Sitelinks, Discussions and forums, Related searches",41500000
agent peely,Informational,1900,"1.00,0.66,0.52,0.44,0.52,0.66,0.52,0.66,0.36,0.36,0.44,0.36",25,0.00,0.01,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, See results about",856000
agent pendergast,Informational,1900,"0.16,0.52,0.80,0.66,0.52,0.52,0.52,0.36,0.27,0.80,1.00,0.66",29,0.20,0.08,"Sitelinks, Video, Video carousel, Knowledge panel, Related searches, See results about",536000
agent red porn,"Informational, Commercial",1900,"1.00,0.83,0.83,0.65,0.55,0.65,0.55,0.83,0.65,0.65,0.65,0.65",27,0.00,0.00,,433000000
agent.minimax,"Informational, Transactional",1900,"1.00,0.00,0.00",30,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask",3440000
agente cinturón negro,Informational,1900,"0.44,1.00,0.00,0.00,0.44,0.00,0.35,0.00,0.00,0.00,0.00,0.00",29,0.00,0.00,"Image, Video, Video carousel, People also ask, Knowledge panel, Related searches",4730000
agentic ai vista,Informational,1900,"1.00,0.00",20,0.00,0.00,"Video, People also ask, Related searches",377000
agents of socialisation,Informational,1900,"0.08,0.05,0.19,0.03,0.03,1.00,0.66,0.36,0.28,0.01,0.02,0.54",27,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Short videos, People also ask, Related searches",4240000
aika agent aika,Informational,1900,"0.00,0.00,0.00,0.00,0.00,0.44,1.00,0.23,0.02,0.00,0.03,0.00",27,0.00,0.00,"Sitelinks, Video, People also ask, Knowledge panel",1850000
airport ramp agent jobs,Commercial,1900,"0.22,0.29,0.29,0.29,0.54,0.43,0.36,1.00,0.36,0.81,0.36,0.36",26,0.26,0.08,"Sitelinks, Video, People also ask, Jobs, Related searches",2850000
american airlines vacations travel agent,"Navigational, Transactional",1900,"0.66,0.52,0.52,1.00,0.44,0.52,0.36,0.44,0.36,0.44,0.24,0.27",29,2.46,0.03,"Sitelinks, Video, Related searches",10200000
btis agent login,"Navigational, Transactional",1900,"0.79,0.66,0.66,1.00,0.66,0.79,0.79,0.66,1.00,1.00,0.79,0.79",27,51.13,0.08,"Sitelinks, Related searches",91500
buzz agent sai,"Informational, Transactional",1900,"1.00,0.00",0,0.00,0.00,"Image pack, Video, Video carousel, Related searches",371000
carnival cruise travel agent,Navigational,1900,"0.20,0.52,0.52,1.00,0.52,0.66,0.66,0.36,0.44,0.66,0.66,0.36",26,1.73,0.12,"Sitelinks, Video, Related searches",8880000
chat gpt 5 ai agents,"Informational, Transactional",1900,"1.00,0.00",23,0.00,0.00,"Image, Video, Video carousel, Ads bottom",23800000
david king land agent,Informational,1900,1.00,0,0.00,0.00,"Sitelinks, Image, Video, People also ask",45600000
dba north western registered agent,"Navigational, Transactional",1900,"1.00,0.00",18,0.00,0.00,"Sitelinks, Video, People also ask, Related searches, Ads top, Ads bottom",10
eliquis reversal agent,Informational,1900,"0.79,0.79,0.79,0.79,0.79,0.79,1.00,0.79,0.79,1.00,1.00,1.00",25,0.00,0.00,"AI Overview, Image, Image pack, Related searches",168000
emma chamberlain agent,Informational,1900,"0.00,0.35,0.35,0.02,1.00,0.00,0.81,0.66,0.35,0.01,0.08,0.24",24,0.00,0.00,"AI Overview, Image, Image pack, Video, Related searches",1490000
equator agent login,"Navigational, Transactional",1900,"1.00,0.66,0.79,0.79,0.79,0.79,0.79,0.66,0.79,0.79,0.79,0.79",20,0.00,0.00,"Sitelinks, Video, Related searches",3130000
fake agent fake,Informational,1900,"0.07,0.03,0.03,0.03,0.00,0.01,0.02,0.15,1.00,0.00,0.03,0.23",24,0.00,0.00,,216000000
fbi fires agents who kneeled during 2020 george floyd protest,Informational,1900,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",30,0.00,0.00,"Video, People also ask, Top stories",7130
fortnite agent patch,Informational,1900,"0.36,0.24,1.00,0.43,0.10,0.10,0.10,0.24,0.36,0.10,0.24,0.15",24,0.00,0.64,"Sitelinks, Image, Image pack, Video, Video carousel, Short videos, Related searches",1530000
free agent quarterbacks in nfl,Commercial,1900,"0.07,0.03,0.08,0.02,0.19,1.00,0.16,0.08,0.01,0.01,0.07,0.16",25,0.00,0.00,"Sitelinks, Video, People also ask, Carousel, Top stories",3160000
free agent wrs,Commercial,1900,"0.08,0.00,0.07,0.19,0.16,1.00,0.35,0.29,0.08,0.08,0.19,0.29",28,0.00,0.00,"Sitelinks, Image, Video, Related searches",3040000
free agents guards 2025 nfl,Informational,1900,"1.00,0.00",30,0.00,0.00,"AI Overview, Video, People also ask, Related searches",10
gate agent,Informational,1900,"0.00,1.00,0.05,0.05,0.05,0.05,0.29,0.05,0.03,0.05,0.04,0.04",28,0.47,0.04,"AI Overview, Video, Video carousel, Related searches",342000000
help me understand agentic ai applications,Informational,1900,"1.00,0.00",26,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches, Ads bottom",10
how to become a disney travel agent,Informational,1900,"0.55,0.34,0.45,1.00,0.83,0.83,0.83,0.83,0.83,0.83,0.55,0.55",15,1.51,0.64,"Sitelinks, AI Overview, Video, Related searches, Ads bottom",95000000
how to get a literary agent,Informational,1900,"0.43,0.29,0.43,0.54,1.00,0.43,0.29,0.43,0.54,0.43,0.36,0.43",16,2.73,0.58,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches, Ads bottom",70000000
https://canalobra.com/los-clientes-potenciales-de-bienes-raices-para-los-agentes,"Navigational, Transactional",1900,"1.00,0.53,0.00,0.66,0.00,0.00,0.00",20,0.00,0.00,"Image pack, Video, People also ask, Ads bottom",8
i'm an undercover agent in the demon nation,"Informational, Commercial",1900,"0.01,1.00,0.00,0.66,0.00,0.36,0.00",5,0.00,0.00,"Video, Related searches",150000
ice agents quitting,Informational,1900,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.19,0.10",28,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Related searches",11200000
insurance for life agents,Informational,1900,"0.00,0.01,0.01,0.02,0.00,0.01,0.66,0.29,1.00,0.00,0.03,0.29",12,5.87,0.29,"Sitelinks, AI Overview, Video, Discussions and forums, Related searches",395000000
jonathan serhant agent,Informational,1900,"1.00,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",21,0.00,0.00,"Image, Image pack, Video, People also ask, Related searches, See results about",87
kemper agent log in,"Navigational, Transactional",1900,"1.00,0.66,1.00,0.66,0.54,0.79,0.66,0.30,0.54,0.79,1.00,1.00",26,0.00,0.00,"Sitelinks, Related searches",13900000
langraph vs atomic agents,Commercial,1900,"1.00,0.00,0.00",14,0.00,0.00,"Sitelinks, AI Overview, Video, Related searches",6630
leasing agent jobs near me,Transactional,1900,"0.54,0.66,0.66,1.00,0.66,1.00,0.79,1.00,1.00,1.00,1.00,0.79",20,0.32,0.10,"Video, People also ask, Jobs, Related searches",111000000
lhlic agent login,"Navigational, Transactional",1900,"0.79,0.66,0.54,0.66,0.79,1.00,0.79,0.79,0.79,1.00,0.41,0.79",25,6.31,0.01,"Sitelinks, People also ask, Related searches",1380
lunatia covenant -pale white agent-,"Informational, Commercial",1900,"1.00,0.00",17,0.00,0.00,,89
magnolia realty waco real estate agents,Navigational,1900,"0.13,0.07,0.24,0.03,0.53,1.00,0.66,0.44,0.53,0.00,0.16,0.35",18,0.47,0.14,"Sitelinks, Video, People also ask, Knowledge panel, Related searches",464000
night agent season 3 cast update,Informational,1900,"0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",28,0.00,0.00,"AI Overview, Image, Video, People also ask, Discussions and forums, Related searches",515000000
notary loan signing agent,Informational,1900,"0.36,0.27,0.43,0.80,0.80,0.52,0.66,0.52,0.66,1.00,0.43,0.36",20,1.51,0.28,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",2530000
omar cooper agent,Informational,1900,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.19,0.02,0.44",30,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches",4470000
omni agent solutions,Informational,1900,"0.03,0.03,0.02,0.04,0.03,0.04,0.19,1.00,0.05,0.06,0.03,0.04",23,0.00,0.00,"Sitelinks, AI Overview, Image, People also ask, Related searches",9730000
openly agent login,"Navigational, Transactional",1900,"1.00,0.83,1.00,1.00,0.05,0.83,0.03,0.25,1.00,1.00,0.45,0.66",27,0.00,0.00,"Sitelinks, Video, Related searches",31300000
patent agent,Informational,1900,"0.54,0.79,0.54,1.00,0.79,0.79,0.79,1.00,0.66,0.79,1.00,0.66",30,8.79,0.20,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Knowledge panel, Related searches, Things to know",116000000
principal agent,Informational,1900,"1.00,1.00,0.65,0.54,0.36,0.43,0.43,0.22,0.43,0.22,0.29,0.20",28,0.00,0.00,"AI Overview, Video, Knowledge panel, Related searches",10
probation agent salary,Informational,1900,"0.05,0.00,0.03,0.02,0.81,1.00,0.66,0.43,0.43,0.00,0.13,0.24",22,5.74,0.01,"AI Overview, Image pack, Video, People also ask, Related searches",10
rachel zegler fired by agent,Commercial,1900,"1.00,0.00,0.00,0.00,0.00,0.00",26,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",15100
realty agent commission,Informational,1900,"0.10,0.05,0.24,0.03,0.81,1.00,1.00,0.00,0.00,0.00,0.00,0.00",16,5.85,0.17,"Sitelinks, AI Overview, Video, Video carousel, Related searches",15300000
secret agents adventure chinese drama,"Informational, Transactional",1900,"0.10,0.24,0.36,0.24,0.10,0.10,0.10,0.10,0.10,0.10,1.00,0.02",23,0.00,0.00,"Sitelinks, Image, Video, Related searches",2080000
sentinelone agent,Informational,1900,"0.55,0.55,0.55,0.82,1.00,0.65,0.65,0.65,0.55,0.82,0.55,0.82",20,8.99,0.39,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Related searches, Ads bottom, Ads middle",2220000
sleeper agent meaning,Informational,1900,"0.55,0.44,0.44,0.65,0.44,0.82,0.65,0.65,1.00,0.82,0.82,1.00",29,0.00,0.00,"Sitelinks, Video, Knowledge panel, Related searches",10800000
ssh-agent,Informational,1900,"0.16,0.18,0.16,0.13,0.13,1.00,0.13,0.53,0.81,0.00,0.81,0.35",26,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",9
texas windstorm agent login,"Navigational, Transactional",1900,"0.36,0.27,0.27,0.36,0.36,0.52,0.66,1.00,0.80,0.66,1.00,0.66",20,0.00,0.00,"Sitelinks, Video, Related searches",10
top agent network,"Navigational, Commercial",1900,"0.55,0.34,0.44,1.00,1.00,0.65,0.55,0.82,0.65,0.65,0.44,0.55",20,4.88,0.03,"Sitelinks, Video, People also ask, Related searches",1020000000
what are mri contrast agents,Informational,1900,"0.79,0.79,0.79,0.79,0.79,0.79,1.00,0.79,0.79,0.03,0.30,0.66",25,0.99,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, See results about",10
1 commission real estate agent,Informational,1600,"0.84,0.84,0.84,0.84,0.84,1.00,0.84,0.84,0.84,0.84,0.84,1.00",29,17.46,0.21,"Sitelinks, AI Overview, Video, People also ask, Related searches",10
a.v.l agents,Informational,1600,"1.00,0.00",23,0.00,0.00,"Sitelinks, Image, Image pack, Video, Local pack, Related searches",1080000
aa vacations travel agent,"Navigational, Transactional",1600,"0.67,0.54,0.54,1.00,0.80,0.80,0.67,0.67,0.67,0.67,0.54,0.54",27,2.06,0.02,"Image, Video, People also ask, Related searches",6040000
agent 3,Informational,1600,"0.83,0.65,0.57,0.22,0.43,0.43,0.43,0.65,0.65,0.57,0.57,1.00",27,4.59,0.01,"Sitelinks, Image, Video, Related searches, See results about, Things to know",1350000000
agent 8 splatoon,"Informational, Transactional",1600,"1.00,0.70,0.83,0.70,0.52,0.70,0.70,0.70,0.70,0.52,0.52,0.43",29,0.00,0.01,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Related searches",1370000
agent cody banks 2003,Informational,1600,"0.24,0.36,1.00,0.55,0.00,0.36,0.24,0.03,0.02,0.02,0.03,0.03",28,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, Knowledge panel, Related searches",8
agent is not authorized to ignore restrictions.,Informational,1600,"1.00,0.00,0.00",28,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",3130000
agent red,Informational,1600,"0.55,0.55,0.34,0.65,0.34,0.65,0.07,1.00,0.65,0.55,0.82,0.55",30,0.00,0.00,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Related searches",1310000000
agent spider,"Informational, Transactional",1600,"0.10,0.20,0.30,0.30,0.50,1.00,0.50,0.50,0.30,0.20,0.20,0.20",25,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches",8
agent stahl,"Informational, Transactional",1600,"0.54,0.79,1.00,0.79,0.66,0.54,0.41,0.54,0.30,0.66,0.41,1.00",30,0.00,0.00,"Sitelinks, Image, Video, Video carousel, Knowledge panel, Related searches",14400000
agents of shield tv show episodes,Informational,1600,"0.13,0.07,0.24,0.03,0.53,1.00,0.66,0.44,0.05,0.00,0.16,0.44",21,0.00,0.00,"Sitelinks, Image, Image pack, Video, People also ask, Knowledge panel, Related searches",10
ai sales agent,Transactional,1600,"0.55,0.44,0.24,0.65,0.55,0.44,0.44,0.55,0.44,1.00,0.82,0.82",26,16.11,0.70,"Sitelinks, Video, People also ask, Related searches, Ads top, Ads bottom, Ads middle",10
aig agent login,"Navigational, Transactional",1600,"0.67,0.54,0.41,0.67,0.54,1.00,0.67,0.54,0.54,0.54,0.54,0.41",27,0.00,0.00,"Sitelinks, Related searches",11900000
american modern agent log in,"Navigational, Transactional",1600,"0.20,0.13,0.30,0.24,0.55,0.55,0.65,1.00,0.55,0.82,1.00,0.82",30,3.32,0.00,"Sitelinks, Video, Related searches",10
amp agent,Informational,1600,"0.66,1.00,0.44,0.52,0.20,0.27,0.10,0.52,0.44,0.24,0.36,0.20",30,4.48,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",9
bail enforcement agent,Informational,1600,"0.44,0.44,0.44,1.00,0.52,0.52,0.44,0.35,0.35,0.35,0.44,0.28",27,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Related searches",9
becoming a travel agent,Informational,1600,"0.30,0.41,0.66,0.66,1.00,0.66,0.66,0.55,0.66,0.55,0.66,0.55",22,1.88,0.73,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches",230000000
bob agent of hydra,Informational,1600,"0.30,1.00,0.45,0.34,0.55,0.55,0.45,0.34,0.30,0.34,0.25,0.45",28,0.00,0.00,"Sitelinks, Image, Video, People also ask, Knowledge panel, Related searches",1120000
bonding agent,"Informational, Transactional",1600,"0.85,0.68,0.68,0.68,0.68,0.68,0.85,0.85,1.00,0.85,0.85,1.00",4,2.16,0.77,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",10
culinary agents chicago,"Navigational, Commercial",1600,"0.68,0.68,0.68,1.00,0.68,0.84,0.84,0.84,1.00,0.68,1.00,0.68",14,1.76,0.01,"Sitelinks, Video, Related searches",4070000
delta ramp agent,Informational,1600,"0.54,0.54,0.36,1.00,1.00,0.79,0.54,0.79,0.79,0.66,0.66,0.54",30,0.29,0.03,"Sitelinks, Video, People also ask, Jobs, Related searches",2470000
delta vacations travel agent,Navigational,1600,"0.83,0.66,0.66,1.00,0.45,0.66,0.66,0.55,0.55,0.55,0.34,0.34",20,2.27,0.05,"Sitelinks, Image, Video, Related searches",3080000
enrolled agent course,Informational,1600,"1.00,1.00,1.00,1.00,0.85,0.85,1.00,1.00,0.85,0.85,0.85,0.69",27,4.30,0.73,"Sitelinks, AI Overview, Video, Related searches, Ads bottom",58300000
enrolled agent forum,Informational,1600,"0.10,0.04,0.15,0.02,0.43,1.00,0.00,0.36,0.43,0.01,0.05,0.54",4,0.00,0.00,"Sitelinks, Video, Related searches",3500000
enrolled agent means,Informational,1600,"0.84,0.84,0.84,0.84,0.84,0.84,0.84,1.00,1.00,0.04,0.37,0.84",29,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",66500000
error: agent 1: last message was not an assistant message,Informational,1600,"1.00,0.00,0.00",14,0.00,0.00,"Sitelinks, Related searches",77800000
escaping agent,Informational,1600,"0.00,1.00,0.08,0.10,0.01,0.01,0.02,0.03,0.03,0.05,0.02,0.01",28,0.00,0.00,"Image, Video, Video carousel, People also ask, Knowledge panel, Related searches",39500000
escrow agent,Informational,1600,"0.84,0.68,0.68,0.68,0.84,1.00,1.00,0.84,0.68,0.68,1.00,1.00",28,2.81,0.11,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",39900000
expedia for travel agents,Navigational,1600,"0.55,0.25,0.45,0.55,0.55,0.12,0.25,0.12,0.83,0.83,1.00,0.55",30,1.80,0.13,"Sitelinks, Video, People also ask, Related searches, Ads top, Ads bottom",4560000
f&g agent login,"Navigational, Transactional",1600,"0.79,0.54,0.54,0.66,0.66,0.79,0.79,0.66,0.66,0.79,1.00,0.79",18,0.00,0.00,"Sitelinks, Video, Related searches",308000
fast-agent,Informational,1600,"0.52,0.80,1.00,0.52,0.00,0.00,0.00",14,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",1360000000
foreign agents registration act,Informational,1600,"0.28,0.67,0.44,0.28,0.44,0.19,0.35,0.67,0.35,1.00,0.28,0.35",20,1.56,0.04,"Sitelinks, AI Overview, Video, Knowledge panel, Related searches",96100000
free agent quarterbacks 2025,Commercial,1600,"0.18,0.24,0.29,0.66,0.44,1.00,0.16,0.08,0.02,0.04,0.10,0.18",20,0.00,0.00,"Sitelinks, AI Overview, Video, Related searches",4
golden state warriors free agents,Informational,1600,"0.01,0.00,0.03,0.02,0.03,0.00,0.01,0.13,0.29,1.00,0.19,0.10",16,0.00,0.00,"Image, Video, Video carousel, People also ask, Top stories, Related searches",24400000
hemostatic agent,"Informational, Commercial",1600,"0.66,0.79,0.66,0.41,0.54,0.79,0.54,0.54,0.54,1.00,0.54,0.66",27,1.05,0.11,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",3410000
hemostatic agents,"Informational, Commercial",1600,"1.00,0.68,0.84,0.84,0.84,1.00,0.68,0.84,0.52,0.52,0.68,1.00",30,1.09,0.20,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Things to know",7550000
heparin reversal agent,Informational,1600,"1.00,1.00,0.68,1.00,0.84,1.00,1.00,0.84,0.68,0.84,0.68,1.00",26,4.60,0.01,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",1850000
how much do secret service agents make,Informational,1600,"0.53,0.53,0.53,1.00,1.00,0.79,0.53,0.53,0.53,0.68,0.37,0.53",28,0.00,0.00,"AI Overview, Video, People also ask, Related searches",173000000
how to become an enrolled agent,Informational,1600,"0.84,0.84,0.84,1.00,0.84,0.84,0.84,0.68,0.68,0.84,0.68,0.68",27,2.43,0.51,"Sitelinks, Video, Video carousel, People also ask, Discussions and forums, Related searches, Ads bottom, Ads middle",92000000
ice agent uniform,Informational,1600,"0.03,0.03,0.02,0.81,0.43,0.22,0.20,0.22,1.00,0.54,0.43,0.54",17,0.00,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches, Popular products",9
ice agents olmsted county government center,Informational,1600,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",11,0.00,0.00,"Image, Image pack, Video, People also ask, Knowledge panel, Related searches",62600
is agent 00 muslim,Informational,1600,"0.00,0.00,0.00,0.00,0.00,0.54,0.54,0.29,1.00,0.29,0.00,0.00",24,0.00,0.00,"Image, Video, Related searches",28900000
marvel agents episodes,Informational,1600,"0.16,0.08,0.29,0.04,0.65,0.00,0.81,0.54,1.00,0.01,0.20,0.54",22,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches",10
mlb 2025 free agents,"Informational, Commercial",1600,"1.00,0.53,0.44,0.13,0.13,0.07,0.07,0.07,0.10,0.13,0.13,0.16",22,0.00,0.00,"Image pack, Video, Top stories, Related searches",10
monarch agent login,"Navigational, Transactional",1600,"0.52,0.16,0.16,0.24,0.52,0.52,0.52,0.66,1.00,0.44,0.44,0.36",10,0.00,0.00,"Sitelinks, People also ask, Related searches",19200000
mutual of omaha agent portal,"Navigational, Transactional",1600,"0.44,0.44,0.34,0.44,0.55,0.65,0.65,0.65,0.82,0.65,0.82,1.00",25,0.00,0.00,"Sitelinks, Related searches",23400000
my secret agent husband full movie,"Informational, Transactional",1600,"0.03,1.00,0.10,0.03,0.07,0.10,0.03,0.03,0.03,0.03,0.03,0.03",23,2.62,0.02,"Sitelinks, Image, Image pack, Video, Related searches",58600000
nerve agents,Informational,1600,"1.00,0.67,0.79,0.79,0.41,0.54,0.67,0.54,0.54,0.41,0.41,0.67",27,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",9
nessus agent,Informational,1600,"1.00,0.54,0.41,0.79,0.30,0.79,0.54,0.54,0.66,0.54,0.41,0.54",24,9.99,0.18,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Ads top, Ads bottom",1230000
nfl free agent news,"Informational, Commercial",1600,"0.00,0.00,0.01,0.01,0.04,1.00,0.08,0.04,0.05,0.03,0.03,0.00",28,0.00,0.00,"Sitelinks, Image pack, Video, Top stories, Related searches",9
oral debriding agent,Informational,1600,"0.84,0.84,0.84,0.84,0.84,0.84,1.00,1.00,1.00,1.00,1.00,0.84",25,0.77,0.11,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",167000
patent agent salary,Informational,1600,"0.84,0.84,0.84,1.00,0.84,0.68,0.68,0.84,0.68,0.68,0.68,0.52",23,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Related searches",10
pekin agent login,"Navigational, Transactional",1600,"0.68,0.52,0.68,0.68,0.84,0.84,0.68,1.00,0.68,0.84,0.84,1.00",16,0.00,0.00,"Sitelinks, Related searches",9
phly agent login,"Navigational, Transactional",1600,"0.36,0.24,0.27,0.36,0.36,0.36,0.44,0.44,0.66,0.44,1.00,0.44",21,0.08,0.08,"Sitelinks, Image pack, Video, Related searches",10
premier agent,Navigational,1600,"1.00,0.68,0.52,0.52,1.00,0.84,0.84,0.84,1.00,0.84,0.68,0.84",23,7.13,0.07,"Sitelinks, Video, Video carousel, Related searches",5
public agent full porn,"Informational, Commercial",1600,"0.08,0.35,1.00,0.18,0.24,0.18,0.18,0.18,0.18,0.24,0.24,0.18",30,0.00,0.00,,1060000000
purchasing agent,Transactional,1600,"1.00,0.85,0.85,0.85,1.00,0.85,0.85,0.85,0.68,0.52,0.68,0.68",28,1.29,0.02,"AI Overview, Video, People also ask, Related searches",264000000
quotewizard agent login,"Navigational, Transactional",1600,"0.54,0.41,0.41,0.54,0.54,0.66,0.79,0.66,0.66,1.00,0.79,1.00",18,7.74,0.01,"Sitelinks, Related searches",8270
ramp agent salary,Informational,1600,"0.86,0.68,1.00,0.86,0.68,0.86,0.68,0.68,0.86,1.00,1.00,0.68",28,0.00,0.00,"Sitelinks, AI Overview, People also ask, Related searches",3540000
red agent porn,Informational,1600,"0.29,1.00,0.81,0.81,0.20,0.20,0.20,0.22,0.16,0.16,0.22,0.16",15,0.00,0.00,,9
shows like the night agent,Commercial,1600,"0.05,0.07,0.08,0.66,1.00,0.08,0.05,0.04,0.03,0.07,0.04,0.03",25,0.00,0.00,"Sitelinks, Image, Video, People also ask, Discussions and forums, Related searches",1080000000
special agent booth,Informational,1600,"0.27,0.10,0.36,0.05,0.80,1.00,1.00,0.66,0.80,0.01,0.24,0.03",29,0.00,0.00,"Sitelinks, Image, Video, Knowledge panel, Related searches",18100000
splatoon agent 3,Informational,1600,"1.00,1.00,1.00,0.84,0.53,0.53,0.68,0.84,0.84,0.68,0.84,0.68",24,0.00,0.00,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Related searches, Things to know",1520000
